,253J,5637,697,8305C,8505C,A101D,A172,A2058,A2780,A549,ACHN,AGS,AU565,BDCM,BEN,BHY,BT12,C32,CA46,CJM,CMK,COV362,COV434,COV644,DB,DEL,DU4475,EB1,ECC10,ECC12,EHEB,EJM,EKVX,EN,FU97,GAMG,GCT,GSS,GSU,HARA,HCC1143,HCC1395,HCC1419,HCC1428,HCC1500,HCC1569,HCC1806,HCC1937,HCC1954,HCC202,HCC2218,HCC2935,HCC38,HCC4006,HCC827,HEL,HH,HLF,HMCB,HOP62,HOP92,HOS,HPAC,HT,HT115,HT55,IGROV1,IM95,J82,JHUEM7,JM1,JURKAT,K029AX,KELLY,KLE,KM12,KO52,KP4,KU812,KURAMOCHI,LMSU,LS1034,LS123,LS411N,LS513,LU65,LU99,M059K,MC116,MCAS,MCF7,MDST8,MJ,MKN1,MKN7,MKN74,MOLT3,NAMALWA,NCO2,OAW28,OAW42,OE19,OE21,OE33,OV56,OV7,OVISE,OVK18,OVSAHO,OVTOKO,PEER,PSN1,RCC10RGB,RD,RKN,RKO,RL,RT4,SEM,SF126,SF268,SF539,SIMA,SNB75,ST486,SW1116,SW1417,SW1463,SW48,SW579,SW620,SW948,T24,T84,T98G,TCCSUP,TTC709,TUHR10TKB,TUHR14TKB,TUHR4TKB,U266B1,UO31,WM1799,YAPC,YKG1
OV7,0.389062645038736,0.4404899220284142,0.13623606698077897,0.5860664161485247,0.5852212331227101,0.3749577692794207,0.4780211568135363,0.41823365346045727,0.24754400691951742,0.4576315470498453,0.4330594914874829,0.25899699208828997,0.18378665944607905,0.10609342458907386,0.13673739586168546,0.31378965744101384,0.3187174771134932,0.36924010656630624,0.02565521810272789,0.35211168882412147,0.1193659136895607,0.519390553307354,0.24526906786874528,0.30732521717999983,0.037472105340504575,0.24534583106517124,0.12943820975606826,0.043305508807611054,0.15578734613464154,0.14032727014596638,0.07707955358727589,0.09843623872664134,0.4439921793982977,0.2959268334127989,0.19856606488019116,0.5792895935917995,0.49517238834345034,0.17667658752177998,0.15190368462492262,0.3279078876393664,0.3867098857018918,0.471828482516386,0.16367455613865103,0.1942834798388269,0.193184478824896,0.28191179029015634,0.2892973140595765,0.3057562049209256,0.2990892338458021,0.18885359307712826,0.1838279930419213,0.2980907262367988,0.3677421402506045,0.40579030502894986,0.44540240476516346,0.11718832319538239,0.12231654734044592,0.4736439385630634,0.3070856366932525,0.5962372886368894,0.5444454078921103,0.476278672720273,0.2995173892742682,0.06520495658178124,0.2156675675327935,0.19369351072409555,0.35170001198636747,0.15723102171294387,0.5622729570392314,0.36127375390609695,0.07179441142080353,0.10834265173972144,0.3186440224754754,0.13460751230444082,0.34613833113884407,0.21476499538921648,0.12334652163801699,0.4247748529814884,0.141593801257242,0.32294628896826527,0.5554906371073834,0.1810962615428889,0.3342277309261341,0.2116658051301011,0.15654024528429303,0.3741215483075043,0.45644233323197236,0.5203315457338716,0.04991827227569948,0.36021205734600437,0.20882323602420352,0.4987564876359718,0.13910381664904123,0.4220659032877978,0.3686561373856022,0.2669558375891602,0.08474230774999844,0.07505753699375198,0.1333227573779779,0.25478553264667814,0.34487367834400384,0.1558205022896361,0.3386913031272911,0.33958808082578906,0.5473994655163289,1.0,0.24694026198396737,0.24210056682400402,0.30501337297555176,0.4240327983802388,0.11298729466253452,0.4371638337210836,0.4359744591675857,0.3623576552394844,0.5335468509021813,0.30290384193494657,0.044520607809868745,0.2309108003488348,0.15912373587856135,0.5511875784447982,0.5481589620739755,0.5112084608939249,0.12779607257130363,0.4962186430367034,0.08637660515785031,0.229072609481607,0.27464127331373867,0.2020455409837841,0.25908668134647306,0.5241247006491251,0.2608495699899691,0.1847926637248468,0.5916926752982224,0.23808455917346308,0.49009766614336114,0.48440108278331806,0.2814079976847107,0.49225078745069817,0.41033943649195914,0.4776727061308681,0.1001816922404015,0.5487110377972465,0.3637987357486647,0.3281694730285838,0.4252647105049001
OVISE,0.3505130381592645,0.28414318597212884,0.07400865130336945,0.1974189684040827,0.2407887757813724,0.16752614134955987,0.20269264580813592,0.19402277851369956,0.1861475000115834,0.29662177421618174,0.3466403396960074,0.29323932960527954,0.2769534033673138,0.05297590837310742,0.17164626165367122,0.2855681188645387,0.23990925811324645,0.19229996442148742,0.015119879685751098,0.27463974118050005,0.06483362505285453,0.3486719017493063,0.1908379640307892,0.3329404596065757,0.008226088343086052,0.1355552671956566,0.13362942469540398,0.021043601648414373,0.15538885779547826,0.10495212621715758,0.04217583367027214,0.07386863039220934,0.3132425625078241,0.24656557253516728,0.20118521284127358,0.2256162056885627,0.16359820024492236,0.19975686253753025,0.21585495170561528,0.2629475214579047,0.36415739827602533,0.24094281265807158,0.25082505815925094,0.25311585995738617,0.23457507188529916,0.24773935485593304,0.3462560407153168,0.36721641374777214,0.3646390159059082,0.25855313251502765,0.2549622679272716,0.35466397212877065,0.30098956551986455,0.353747946994011,0.3874906994725079,0.06446487157288353,0.044640158977328176,0.21084114986684768,0.18400872995327525,0.24710622898187326,0.23284376972978624,0.23027386024607652,0.31418318758948427,0.03441425731008149,0.26432228880555186,0.25476237268460145,0.49967430968325655,0.2099829977093894,0.2550788226201588,0.49509083439509116,0.038905972406395234,0.08331899849588606,0.19969937128979617,0.07995601216659523,0.34303985182934105,0.24899936669884623,0.07026756170582735,0.285374638387094,0.08804008566415053,0.3534944235745012,0.1867215303632995,0.22657447204631184,0.3570922907289171,0.26126090882452124,0.22726610964628038,0.26074205974023756,0.2435411418206835,0.16052788401492987,0.011040257357975397,0.32493029233016235,0.27158055163951766,0.17369385597570688,0.06454087138809542,0.2782995806340556,0.35133162143038854,0.33462118425505616,0.054750657791897556,0.045817497497034426,0.09421790348160677,0.4107470171845089,0.5174027701144606,0.22398032136131032,0.2640509296693935,0.364028210132995,0.3607127223547253,0.24694026198396737,1.0,0.20511479383593254,0.38349035769866757,0.45102328073842,0.057488707822357016,0.24984750377303064,0.3344076674761025,0.14315806294234998,0.22725398644865588,0.18643023902331687,0.018243204944187214,0.28949108064459594,0.07871225859594497,0.21119641075162435,0.20404553725786664,0.2133421869896517,0.07609952280778773,0.2049808691805645,0.04448413923017494,0.3017517839908198,0.273232305643772,0.23828141432917702,0.2842324638115503,0.14351740588275316,0.2265314252472236,0.2481421118823939,0.26782025782165764,0.3020874893309391,0.20073931821651367,0.23809890655628377,0.1860994015602512,0.3051096069894217,0.3607166584740934,0.3363780047039099,0.056523527409720636,0.33520697417745504,0.1734148381096007,0.35169091422110554,0.17452768528457083
OVK18,0.2611340694672528,0.17145118217775848,0.15649700100530736,0.21030167870507463,0.20814718342565522,0.2428934446376356,0.2596397592549292,0.2791830116975508,0.4040468415769315,0.2477510292019995,0.21853515441385793,0.20479834808680544,0.2056807390412592,0.10860165908576516,0.19825595820713401,0.14176405261484873,0.2964208429897214,0.2317534515810268,0.06586929964107993,0.17112288893547403,0.13879790723170823,0.23843648868515524,0.3916471176108206,0.16335931349747643,0.06803966064920172,0.15591275911327943,0.17480606810492585,0.06071300058125831,0.2655865373691987,0.22218207788863206,0.07311315284226469,0.12739936846151848,0.2665546505896954,0.41968573684962884,0.264989099690897,0.2518634888207514,0.22449223365223817,0.28239618876925354,0.12749610336064035,0.2298685713531133,0.20918957885629333,0.2826158782379927,0.19474441689516928,0.2573109917940585,0.2433403104644681,0.2744538290698918,0.22185563908384134,0.19397200114315058,0.19413616813522375,0.24860212869539286,0.2350925606419915,0.18641224923980917,0.2539447425221292,0.2113739247825425,0.22212903262800812,0.13856599473895684,0.11754000503609838,0.25712427781963254,0.2886167509806936,0.24540431698261753,0.2603396812003178,0.2973897941251914,0.15520371688788462,0.1007095418642461,0.155993412253876,0.15961473646829774,0.3263293958465998,0.16894644689161406,0.23936686221479017,0.23030609165263624,0.10269130908400251,0.19660967638441137,0.28191959047983306,0.2492298831439181,0.22398506454486902,0.16839258494992002,0.12001753112768035,0.43051181246721326,0.1509145850907602,0.2449631337787079,0.2213550140569672,0.152061200876863,0.17185278574869609,0.21703772844379945,0.13396286416324307,0.20798591253963902,0.316909301524945,0.21899781203124127,0.07179405898778216,0.16239742580000474,0.25508464831059907,0.2609135530701,0.12771358357761417,0.2596334464384291,0.19104503640258794,0.2128398491708606,0.13140891758704606,0.11579402166447464,0.1526956629511069,0.2846510079096076,0.29788793113830725,0.15632376136909368,0.18339889607068874,0.18718177473035139,0.23627702266496872,0.24210056682400402,0.20511479383593254,1.0,0.2821845013354394,0.2109478331700563,0.1432775888663161,0.2460894118493582,0.1757229163517566,0.28375542716849855,0.22507084903206484,0.2925342079082106,0.07644466222358118,0.1703106322773225,0.1349188849912273,0.23773858556535313,0.27513798084531504,0.23272207082260168,0.2355253298978732,0.22919816648477795,0.09502154962681084,0.14654355519338094,0.19535640478907493,0.15849961385331499,0.2484390796638873,0.21755863988868943,0.2624616439780134,0.1757663152594898,0.2670934699272841,0.16402299995212274,0.24340870269994588,0.24340260283926815,0.3946338610696105,0.2207774563227534,0.21529561933100508,0.21262909868563987,0.12478339792090973,0.22273483501499278,0.2268120087103986,0.20213239504964073,0.29726094353392973
OVSAHO,0.3305038691028812,0.2657368258887016,0.12860426590735616,0.26643104668626694,0.28881567464504176,0.24400973592501637,0.2766613092054524,0.2716450198111724,0.28078151490494385,0.28591683729807416,0.2995421199360062,0.26615704882533764,0.25411620200261675,0.0930086295200849,0.18054380500529396,0.2518957344428304,0.2811657483540898,0.24497967532061685,0.05193802179788762,0.23376318276582334,0.10615029464797118,0.4763204617816438,0.25033729942581384,0.2968386061837782,0.05622949217103926,0.16508352293974674,0.15369239563026202,0.04665834691369605,0.21318492342653236,0.16375414107311345,0.07065497302977772,0.11207015734722683,0.3398436827319755,0.3624286237630031,0.250327120106713,0.2655915327859354,0.22514572797970625,0.23103266636878164,0.14978942880549975,0.27500398163473905,0.3252331582488819,0.32761977513115326,0.21389620838822263,0.24155796192871196,0.2553268437085261,0.3436785190124332,0.31623486230999054,0.32938121147920707,0.29165276151823316,0.25823301605395577,0.2425126697234896,0.27664527397222616,0.33386771325292086,0.3111527518859819,0.30778873039246013,0.10774197374479297,0.09576353021316361,0.23876935309830802,0.2576359908310156,0.31895232014509045,0.31729919839541654,0.3077692243474561,0.2356985295001662,0.07889289075455633,0.1995161806941316,0.19926322013539657,0.4394159707221792,0.16953466158680783,0.3030957942858379,0.40230414543614834,0.08549740045523488,0.14990567681015884,0.25232513359336706,0.17864348161564206,0.4861968787794796,0.20451807821057158,0.11273082096971324,0.32141513719311643,0.1398946245856554,0.5894130678675839,0.24379077511680516,0.18727545296822548,0.28495981401760273,0.23451137224425153,0.17180035808066588,0.27261642721935575,0.29343339270970215,0.24507032278874427,0.05489409546504917,0.2639388227455006,0.27292459713770567,0.25259951601487207,0.10988890109050595,0.359772145276538,0.31778984042744096,0.24608895146997775,0.11686921553681981,0.095979543287426,0.1374879219758076,0.4710159428723629,0.44071737614115225,0.16783719236267394,0.2656447887873583,0.26906083410637627,0.32226148278285005,0.30501337297555176,0.38349035769866757,0.2821845013354394,1.0,0.3338975336547505,0.12881215014764155,0.28227946462873643,0.3078967641404323,0.24759276458989302,0.2736906805481737,0.23584005167735814,0.05712176413344125,0.23276400803820865,0.13948717666515234,0.28458511126014874,0.30297778704969147,0.27769556672849005,0.1701717251213967,0.29554969412739995,0.08593750736286473,0.22256306417402763,0.2579291609433826,0.20135882270691888,0.26257834496309396,0.23009986664401857,0.2689371361683942,0.19938745112765613,0.31362866437192793,0.223469272400497,0.2923785127491071,0.2846112054598423,0.2834843094481152,0.2825138272277189,0.35116146584501584,0.3246077489482412,0.10546895162972611,0.32487815040865853,0.22728235183622605,0.2990884754920321,0.2849508512303023
OVTOKO,0.4596776304846393,0.3302441326770106,0.1145596853125824,0.3770547393802648,0.3916793593822149,0.28584599835519364,0.31709994211400205,0.30733649623350645,0.2108475979781392,0.44021138213324107,0.5154033938419632,0.24184846891666803,0.17291416222345404,0.10045836168087083,0.145441004257403,0.2724619661371851,0.3141150975562538,0.2809814838150293,0.0309314213450336,0.3031379869154557,0.10691454613021564,0.43018817804478426,0.2138555148820422,0.2762272849614772,0.03738802014391726,0.20787923618420087,0.11797284537173366,0.04533593268875366,0.12379018566441971,0.11295278749449575,0.08297593779493487,0.08622303434308462,0.38086701809197643,0.25728689006669714,0.20165831922312563,0.4030629791879021,0.3374280636094561,0.16228540319304238,0.15468734324921343,0.3047441046047844,0.33858847874088494,0.3505779825683707,0.15922042346921542,0.17851602438286499,0.16825982399609082,0.23467653236254352,0.27787261313737377,0.27653908787112536,0.27037472783114436,0.1651826937606106,0.1637130203697091,0.26034357306239564,0.2748707869118968,0.3232235056348386,0.43601521682063427,0.10365249483442276,0.10780010336198495,0.40216514107226264,0.23806270381585518,0.40373397913992926,0.39233707614037105,0.35246449172976424,0.2663271152658351,0.06102310755538162,0.22255524780652022,0.19380318223408663,0.5275265378178234,0.16442111834502895,0.41088288958780717,0.5060023102299684,0.07344968530675619,0.10292853829661155,0.2546471706542558,0.10933529264050776,0.3217075770482014,0.23370254742214333,0.1128078582587658,0.34516897555126835,0.12739088375767113,0.31853335896415236,0.37877675871740113,0.18684022869095998,0.2789388121779026,0.21585080207043575,0.16841554613098522,0.31561352894810835,0.3619971872021893,0.3025511331988523,0.04665134314206379,0.3388830313397052,0.1941895314624262,0.32248071686763824,0.12911550547417708,0.309480834757093,0.3297288408796626,0.24331339066430982,0.09028728031166885,0.07476607554443945,0.11682374754466354,0.2598272145827618,0.5136491771412209,0.15513979009004594,0.3104112518410572,0.3261351217437204,0.5178265231754788,0.4240327983802388,0.45102328073842,0.2109478331700563,0.3338975336547505,1.0,0.10630676328490321,0.3496602328689018,0.4643959469219623,0.23694352947913525,0.39749634677417367,0.26579072770935797,0.04704976989416168,0.23130259795688698,0.13039263538807985,0.3596825120782139,0.349257394968455,0.331076848177823,0.09577501401288332,0.31090073700184595,0.08467499861459035,0.23298258103088074,0.24096291073876477,0.21115166031181123,0.25130571852199457,0.2948396715703865,0.2566549310398514,0.1925913197599671,0.4323832422368852,0.24738812661479184,0.3382174411675094,0.3306957716199871,0.2366227900344641,0.4835081214289234,0.4608788489751323,0.5064402687376489,0.08727967997129213,0.5302693555707929,0.2672665417826784,0.31098974323868944,0.27135735890562185
PEER,0.09698259526211264,0.09802143897340718,0.3796668939425418,0.11017639461500842,0.11324159398993985,0.08845225828333383,0.10182072327450195,0.13662024300739775,0.16764910895789228,0.09383288082208688,0.10487453798251165,0.0917035266257338,0.05805355981827534,0.2953259149235915,0.06892527518467009,0.05719206360986637,0.11447899815294829,0.11380505582692521,0.2680502115034631,0.06572479047733923,0.3596419066108557,0.13049873157013617,0.13561968409739747,0.07078675871297854,0.23409092954382446,0.24589581869600477,0.1207705162358462,0.2810539555100441,0.11304329150808481,0.10150548633424591,0.23259746853538185,0.2176743459657763,0.08295890173397383,0.1650533114763715,0.09327410485247242,0.11008604001786751,0.12619014583151247,0.10952645286667448,0.04995848521615373,0.10649021345483187,0.08668734249114027,0.1441791167873633,0.06827986911854786,0.09201125858108275,0.09776666378256385,0.11490198951576155,0.08392112016799422,0.0820744613228093,0.07133010714732266,0.08836421970992728,0.07658286858417676,0.0839562979075554,0.09689189497249137,0.08591779793995216,0.11315081816896164,0.3123321270395347,0.3228786205875338,0.0988377797083527,0.12169165100202853,0.12622213402101654,0.123381980694554,0.14591453487376396,0.06854432882665498,0.2821420316896003,0.07683894175168646,0.07640712891525872,0.12299649331174792,0.056065302329576044,0.1303256628869194,0.11489263260351276,0.3345088699009616,0.556115293878378,0.12360992931609618,0.1399474630297237,0.100711104230745,0.0959401012531931,0.4232632000283001,0.16973695761362137,0.3475987578143628,0.09908669895261182,0.12279083708111918,0.07242942758376156,0.08795820765375914,0.10371839232567384,0.06678076287065418,0.11252593441765099,0.17723174486199636,0.08266970101311752,0.2972470903809413,0.08370317092888965,0.10841770933404568,0.1189230927116077,0.3576914438638613,0.10268787762621276,0.0826460778330236,0.07845396186514283,0.6026073831022796,0.3263343606002067,0.3423847542001538,0.09915187889412638,0.10216096004495043,0.04796321507057519,0.09736130413540875,0.08964717052789153,0.11891900209678094,0.11298729466253452,0.057488707822357016,0.1432775888663161,0.12881215014764155,0.10630676328490321,1.0,0.13417810810112826,0.08461278152674798,0.11206693611997773,0.1175109577068755,0.17645350554773112,0.28476301329339426,0.08201524325674478,0.38816832505578525,0.09737693481711848,0.12347603268476823,0.1186527023489943,0.12011695175210799,0.09731699418230008,0.3202332055436772,0.07269279498152417,0.08872852863541283,0.09170355290031854,0.1105592023670289,0.10735586009315126,0.17152021234898054,0.0751851011737655,0.1428478626522174,0.07714265248444599,0.11496851549540113,0.1054005555746779,0.14870030958934896,0.10886888013232718,0.0924983021714397,0.09977229623923797,0.20578592815538374,0.10461296532274586,0.10906053570398602,0.10657102213759548,0.12063832868988641
PSN1,0.3193593957687074,0.40307251279442724,0.1335353003039351,0.3844935236725543,0.39893142133639103,0.2780117990375135,0.3128154294687049,0.35164985956396577,0.23464562791202623,0.3901522625978613,0.33478120823154744,0.31896199158470717,0.21334036798620612,0.11480607546201202,0.18096262657238052,0.31430679276863205,0.29811082661494315,0.2833144074546343,0.05393540816421896,0.36888269861456946,0.15399130491300064,0.40069042025374757,0.20041775975535878,0.31820983432718286,0.05229258006767132,0.23606633377485733,0.17560416483732863,0.05755302735545584,0.19026792063271838,0.15147524335337878,0.09352954958983681,0.10121358669329603,0.36392922446517584,0.27751562632615834,0.22362297226820874,0.3886196346962364,0.3396953735070969,0.23185116637932832,0.24564571160413448,0.31093434296978917,0.3154283145661658,0.32529292782090047,0.19662655476751165,0.20037716034493022,0.20694993950397608,0.26009383042532275,0.3053047812137675,0.325158682394991,0.29881437590700166,0.20694324216497959,0.2355029015288628,0.3062534979374507,0.27903692554306714,0.3596285763430135,0.41229976708287797,0.14988493489171498,0.13023801277791672,0.3080773620407573,0.2577475607764719,0.4510662578438527,0.4374348816117791,0.35602288148486394,0.3842721470533699,0.08078659451048323,0.2883856777650453,0.2663207293804317,0.3582873603003661,0.23713004152187198,0.3868557417232764,0.3255316308526519,0.08715044457717161,0.137553716535567,0.26989863212208043,0.12476582632177582,0.2737942735741462,0.3305879857975281,0.16177671897901977,0.40410151139864026,0.16705623655079252,0.2793636214845491,0.33692587337536983,0.28451104834490726,0.3484086475514909,0.30875730357584674,0.25342143015512797,0.44551799809936365,0.41468988092226533,0.26830114602052735,0.06054663861598222,0.43848690341777996,0.25559547084624346,0.3187919217621321,0.15178140048890684,0.4170902546776858,0.35680364126163466,0.2860144201238648,0.10900815645834025,0.09556409800343643,0.1675608435110906,0.232573565620143,0.3136936532839677,0.2640015127016042,0.3020663623882185,0.4262926702397929,0.404157372765664,0.4371638337210836,0.24984750377303064,0.2460894118493582,0.28227946462873643,0.3496602328689018,0.13417810810112826,1.0,0.288079637528171,0.25056420347983865,0.4267439818733719,0.36763914666571706,0.062459484004920046,0.2949054643368354,0.1520602048733022,0.32848842834104686,0.3259008029948167,0.294360530936427,0.12962109421071147,0.27265433946525086,0.09341074690094589,0.32512453012605136,0.32694325984863726,0.28804226133344424,0.34034399529185866,0.3166530187264678,0.36281565882830946,0.27537348720716437,0.4641433004794009,0.31373753554263617,0.31559409903855573,0.38379605914016923,0.2298217386450546,0.3550158003811037,0.3156255175858188,0.351590880810843,0.09845036504694102,0.3970265415688471,0.2771604789053519,0.4645794643873885,0.3308632482300704
RCC10RGB,0.43775621125039044,0.3418678613541455,0.1040861280483055,0.39497868581496975,0.3948710348610307,0.2779258650925116,0.37469961294797993,0.28997122038587053,0.18257100178779953,0.38735853416791965,0.5522008013538765,0.24000694573696071,0.16522263643882892,0.09646684127212593,0.13621953018598612,0.29811196909743587,0.2529282245769413,0.2667802415617053,0.020277360260728877,0.2842848847130335,0.0827753779451704,0.4109082558012961,0.2038024185259619,0.2942934689086164,0.019449669925090812,0.1971068777744092,0.10491174322693272,0.041427993075908914,0.13397124709379685,0.10149707210982126,0.08951973508748609,0.08529340627316137,0.38220748920142866,0.23657345207183764,0.1859332111797711,0.40532047875820765,0.3165801447137594,0.1543326316213353,0.12843266288077823,0.26281543058176804,0.3774145042645962,0.37119795874220285,0.14852891392768405,0.18124750116980928,0.18127741301433511,0.24706493340897548,0.28107624466953796,0.27996019751790047,0.2665038143688736,0.1826313875304146,0.15787271142372952,0.2700393118805111,0.3371699774108273,0.3720482869641579,0.43309876205656417,0.08331609814075505,0.09223680105332796,0.3826713981564809,0.2355965077787566,0.43415978653171605,0.3946971621515618,0.36038084655746594,0.23775782512725976,0.048509054700321436,0.18619016287466542,0.1699823367487728,0.36767358259415683,0.1362333503308306,0.4471645548829516,0.4255413705780611,0.055148520939305085,0.09636421140963877,0.24799748535247237,0.09157463670533009,0.32090709511848314,0.16953947915544262,0.09448934726588262,0.3106201570843583,0.0986506876296854,0.3231186568472951,0.3987380485981382,0.17551653228347744,0.3013744327553721,0.17372511739458538,0.14640388185821404,0.24825598655986855,0.3517763519357461,0.3669617314510024,0.03187854621347766,0.3028622458345849,0.2052811193021392,0.34610864632038474,0.1253662981973899,0.34086152957361715,0.34106604747262304,0.26658472229017116,0.07620369529930535,0.06607018843393234,0.09578063418176538,0.23493819571901456,0.36476664921287527,0.13443939854540246,0.2920930113529663,0.3017808742127993,0.499980729942876,0.4359744591675857,0.3344076674761025,0.1757229163517566,0.3078967641404323,0.4643959469219623,0.08461278152674798,0.288079637528171,1.0,0.24933851757956835,0.3626788642183265,0.2345666140237946,0.03243735425215019,0.20459131538956013,0.11439077153628466,0.3961244547070275,0.38265778728745903,0.41068769268125005,0.09180578876976284,0.38397632342897914,0.06725412428612168,0.22025380150667093,0.22748188799415284,0.17635787400296712,0.22692723744187984,0.30912264980041504,0.20815093497009549,0.1752923205408415,0.4428179568250552,0.2132228666080084,0.38144076805457006,0.3534079554004853,0.20893237662067773,0.6286161772316707,0.7007447693794547,0.7130899504378393,0.08325207135953491,0.582091519183055,0.2640658467084839,0.2997849641918928,0.28124644370828034
RD,0.2589146306253819,0.23472664589786166,0.14814547464024794,0.3767746971370938,0.3459557642021812,0.352874727125566,0.4272638504681794,0.3923151078681828,0.35645995421396826,0.2626073779602268,0.30555157419063483,0.1502472122542711,0.10356975488321532,0.06487135581666922,0.10159907340684562,0.14921349020508992,0.2209435407857359,0.3320349914879476,0.017987349666105573,0.1607417874717175,0.10106207096236988,0.34818625384669866,0.24701740891143867,0.14121966556608392,0.03031905497178264,0.1517378305822187,0.10129580439910532,0.015807858618740817,0.19627348013724152,0.1708992655882344,0.041745904313821275,0.07035196206629721,0.27743201815785745,0.3333603130612578,0.1877074280048597,0.3805268953583206,0.3768071521567552,0.21090179778904014,0.038101354424830786,0.22309721398863216,0.21598496986084156,0.3510456271587824,0.09475847798251716,0.159705501590881,0.13901217609554037,0.24443943546664196,0.17801929916522893,0.14095022763716517,0.1463767121425328,0.13459647915753117,0.10033259741846198,0.1473647732813295,0.2752099846671777,0.21271094733836468,0.24361212433860338,0.10501783978348758,0.08762910449025776,0.359938525283241,0.35733228228425795,0.3955743386584677,0.3601348069646305,0.469320502463928,0.12242568873412737,0.041070010733455925,0.0683475402245092,0.0735269601598553,0.2834072230424878,0.06255777324159653,0.33852342053034934,0.2207345363271068,0.07362561116975638,0.13743536440413553,0.31369644315412337,0.2740859714822361,0.2742846464222276,0.09904493419385782,0.09423879518550768,0.35931504587821395,0.10221103318388988,0.31873584015070655,0.3837347914983782,0.0739445687330644,0.15182072399180493,0.10253115780470803,0.05029883048217723,0.18552885444939557,0.3578737754615119,0.41841150749058575,0.024691968083082355,0.1366678293582739,0.13566521983044535,0.3934357056370624,0.08925640782270275,0.30352187669558894,0.1911412084415521,0.1580201345529985,0.10075826174967875,0.060948002257537076,0.11704533758616512,0.2222885435419206,0.2465244035233851,0.05115389674605578,0.18791627447042705,0.14027090596297162,0.28112361520871576,0.3623576552394844,0.14315806294234998,0.28375542716849855,0.24759276458989302,0.23694352947913525,0.11206693611997773,0.25056420347983865,0.24933851757956835,1.0,0.3485059204309846,0.24131441938624446,0.02183474181839809,0.12168036034714805,0.13952334660321516,0.4390239197719654,0.43826207015474783,0.4014872132608235,0.22789937092565796,0.4396169402478085,0.06180440367318982,0.0867560896533168,0.1346880416110484,0.07051200522152332,0.1589464207210162,0.43730181048141137,0.18738438435554536,0.08592298567715703,0.3531617434067671,0.0954887623787464,0.3872309746545338,0.32645552123609256,0.3238720421221023,0.2781968032842431,0.24693952682945178,0.27999801222519705,0.09181021976982104,0.32717736365513095,0.3571390683679543,0.1808542864061741,0.4372834590282739
RKN,0.3571239275044744,0.44492597486256935,0.13562450090375902,0.6791053139789734,0.5282239902233185,0.3783607822893933,0.43476580659839326,0.4272918453961695,0.23861117089849573,0.37395798780386513,0.4079286240289991,0.21134526598690714,0.13161596352699348,0.10645979233144162,0.10502156807451421,0.2970411728568776,0.2692943624703762,0.34147273569188086,0.03679906676772257,0.3838402544599008,0.1250128632679253,0.42909624271957203,0.21626250217737916,0.22529817581472558,0.04342407743983309,0.25337483523299276,0.1280620148831673,0.050072186535917745,0.15439508571828145,0.12191762155124339,0.08215397406430933,0.08390636021296097,0.3441674654840605,0.27927424506905374,0.18014961189654152,0.6114622347021424,0.5808032354800351,0.1776684347593607,0.11089785097245422,0.2764585061893319,0.3209590499050411,0.4183280898283379,0.12343112352690663,0.14891419212886117,0.14773931009493804,0.25239007525700896,0.24449982127536227,0.23395563520568782,0.22478406170820023,0.13759761447554844,0.1314397125724958,0.22567294672890328,0.29993494335044657,0.2951016168191729,0.3719076056242179,0.12637174209511318,0.1150523149187119,0.425371695015863,0.32538239470028285,0.55296406392487,0.4797888598938299,0.4453666828899213,0.21618971579404486,0.0662528106652345,0.1566069000398527,0.14417049651033156,0.3204831756049821,0.1089061176722513,0.4621623842807363,0.34949364482010525,0.0726602554018985,0.13302708879774103,0.3149773706563225,0.14575072632882677,0.2949167411119723,0.18250440963352463,0.12410061565437061,0.42480102532013375,0.13155541233134352,0.30124423738937023,0.5294149218604463,0.14501806026721578,0.24384807812222273,0.17525408204333734,0.11361026121963322,0.2788955731567426,0.5015256073013745,0.4346190622003505,0.04848332333791469,0.3116730934632592,0.17062197852159736,0.5495036237875663,0.13362861997704187,0.3445614303790012,0.2895960242850626,0.24646637650099898,0.10055214250321312,0.07299792491645815,0.12691450440152355,0.21020030478869653,0.3055254140187208,0.1187564184914062,0.2775610921332945,0.27673290196891376,0.48236176412432463,0.5335468509021813,0.22725398644865588,0.22507084903206484,0.2736906805481737,0.39749634677417367,0.1175109577068755,0.4267439818733719,0.3626788642183265,0.3485059204309846,1.0,0.323531168383284,0.0461665901407661,0.18753208670510044,0.16615587166699855,0.4958514040038887,0.46675686999737465,0.4225059894038823,0.14548409535055637,0.41890802992611087,0.08389300147795117,0.17998429995690493,0.22105086405383353,0.14441409650200268,0.23474761808394676,0.5246014185661109,0.23400236087354895,0.14338977694805702,0.5943025954904921,0.1738150166333172,0.4302126149010339,0.4081767826541348,0.24540955849052878,0.42328551976903717,0.3502722465590308,0.43569956697653145,0.09475522777950793,0.5509181114677796,0.3797367113311041,0.2944542529045385,0.4201532014073436
