NSC,drug,gene,num
767951,GSK-1904529A,MIR6807,0
767951,GSK-1904529A,MIR5699,0
767952,Rocilinostat,REC8,0
767952,Rocilinostat,SH2D1A,0
767952,Rocilinostat,ITK,0
767952,Rocilinostat,CD3E,0
767952,Rocilinostat,ZAP70,0
767953,R-1530,PVALB,0
767953,R-1530,IGLL5,0
767953,R-1530,JCHAIN,0
767953,R-1530,MIR5699,0
767953,R-1530,LINC01287,0
767954,EMD-1204831,PVALB,0
767954,EMD-1204831,JCHAIN,0
767954,EMD-1204831,IGLL5,0
767954,EMD-1204831,MIR641,0
767954,EMD-1204831,LINC01287,0
768068,Cobimetinib (isomer 1),LINC01287,0
768068,Cobimetinib (isomer 1),PVALB,0
768068,Cobimetinib (isomer 1),JCHAIN,0
768068,Cobimetinib (isomer 1),IGLL5,0
768068,Cobimetinib (isomer 1),TLR7,0
768069,Cobimetinib (isomer 1),LINC01287,0
768069,Cobimetinib (isomer 1),PVALB,0
768069,Cobimetinib (isomer 1),JCHAIN,0
768069,Cobimetinib (isomer 1),IGLL5,0
768069,Cobimetinib (isomer 1),HBG1,0
768070,enantiomer of PF-4176340,PVALB,0
768070,enantiomer of PF-4176340,JCHAIN,0
768070,enantiomer of PF-4176340,IGLL5,0
768070,enantiomer of PF-4176340,LINC01287,0
768070,enantiomer of PF-4176340,HBG1,0
768072,TAK-960,LINC01287,0
768072,TAK-960,TLR7,0
768072,TAK-960,PVALB,0
768072,TAK-960,JCHAIN,0
768072,TAK-960,IGLL5,0
768073,LY-2835219,LINC01287,0
768073,LY-2835219,PVALB,0
768073,LY-2835219,JCHAIN,0
768073,LY-2835219,IGLL5,0
768073,LY-2835219,TLR7,0
768100,SAR-245409,MIR330,0
768100,SAR-245409,MIR6728,0
768100,SAR-245409,MIR6807,0
768100,SAR-245409,HPGDS,0
768100,SAR-245409,MIR1296,0
768112,SAR-402674,IGLL5,0
768112,SAR-402674,PVALB,0
768112,SAR-402674,JCHAIN,0
768112,SAR-402674,LINC01287,0
768112,SAR-402674,MIR5699,0
768508,GSK-2636771,REC8,0
768508,GSK-2636771,CD3E,0
768508,GSK-2636771,SH2D1A,0
768508,GSK-2636771,ZAP70,0
768508,GSK-2636771,PDGFRB,0
768509,SNX-5422,LINC01287,0
768509,SNX-5422,TLR7,0
768509,SNX-5422,PVALB,0
768509,SNX-5422,IGLL5,0
768509,SNX-5422,JCHAIN,0
768593,CEP-9722,PVALB,0
768593,CEP-9722,IGLL5,0
768593,CEP-9722,JCHAIN,0
768593,CEP-9722,LINC01287,0
768593,CEP-9722,HBG1,0
771532,GDC-0349,LINC01287,0
771532,GDC-0349,PVALB,0
771532,GDC-0349,JCHAIN,0
771532,GDC-0349,IGLL5,0
771532,GDC-0349,TLR7,0
771650,AT-13148,MAPK8,0
771650,AT-13148,FDX1,0
771650,AT-13148,THYN1,0
771650,AT-13148,MND1,0
771650,AT-13148,REC8,0
771651,VX-322,LINC01287,0
771651,VX-322,PVALB,0
771651,VX-322,IGLL5,0
771651,VX-322,JCHAIN,0
771651,VX-322,TLR7,0
771652,SAR-125844,LINC01287,0
771652,SAR-125844,PVALB,0
771652,SAR-125844,JCHAIN,0
771652,SAR-125844,IGLL5,0
771652,SAR-125844,TLR7,0
771750,LY-2874455,LINC01287,0
771750,LY-2874455,PVALB,0
771750,LY-2874455,IGLL5,0
771750,LY-2874455,JCHAIN,0
771750,LY-2874455,TLR7,0
772196,Lestaurtinib,LINC01287,0
772196,Lestaurtinib,JCHAIN,0
772196,Lestaurtinib,IGLL5,0
772196,Lestaurtinib,PVALB,0
772196,Lestaurtinib,SNORD83B,0
772197,LY-2801653,LINC01287,0
772197,LY-2801653,PVALB,0
772197,LY-2801653,JCHAIN,0
772197,LY-2801653,IGLL5,0
772197,LY-2801653,TLR7,0
772198,LY-2090314,LINC01287,0
772198,LY-2090314,JCHAIN,0
772198,LY-2090314,PVALB,0
772198,LY-2090314,IGLL5,0
772198,LY-2090314,TLR7,0
772351,XL-888,LINC01287,0
772351,XL-888,PVALB,0
772351,XL-888,IGLL5,0
772351,XL-888,JCHAIN,0
772351,XL-888,TLR7,0
772469,IPI-145,PVALB,0
772469,IPI-145,JCHAIN,0
772469,IPI-145,IGLL5,0
772469,IPI-145,MIR641,0
772469,IPI-145,SNORD83B,0
772563,ARRY-704,MIR658,0
772563,ARRY-704,MIR5699,0
772563,ARRY-704,TYROBP,0
772563,ARRY-704,MIR641,0
772563,ARRY-704,FLT3,0
772868,LCL-161,MIR330,0
772868,LCL-161,MIR6728,0
772868,LCL-161,MIR6807,0
772868,LCL-161,HPGDS,0
772868,LCL-161,LGALS4,0
772885,PF-4942847,LINC01287,0
772885,PF-4942847,TLR7,0
772885,PF-4942847,PVALB,0
772885,PF-4942847,IGLL5,0
772885,PF-4942847,JCHAIN,0
772887,XL-019,PVALB,0
772887,XL-019,IGLL5,0
772887,XL-019,JCHAIN,0
772887,XL-019,LINC01287,0
772887,XL-019,HBG1,0
772991,PKM2 (9),SH2D1A,0
772991,PKM2 (9),ZAP70,0
772991,PKM2 (9),CD3E,0
772991,PKM2 (9),ITK,0
772991,PKM2 (9),CD1E,0
772992,Fostamatinib,LINC01287,0
772992,Fostamatinib,PVALB,0
772992,Fostamatinib,JCHAIN,0
772992,Fostamatinib,IGLL5,0
772992,Fostamatinib,TLR7,0
773094,R-547,PVALB,0
773094,R-547,LINC01287,0
773094,R-547,JCHAIN,0
773094,R-547,IGLL5,0
773094,R-547,HBG1,0
773261,GSK-921,LINC01287,0
773261,GSK-921,PVALB,0
773261,GSK-921,TLR7,0
773261,GSK-921,JCHAIN,0
773261,GSK-921,IGLL5,0
773262,VX-689,HPGDS,0
773262,VX-689,MIR330,0
773262,VX-689,MIR6728,0
773262,VX-689,MIR6807,0
773262,VX-689,PRAP1,0
773263,Bafetinib,JCHAIN,0
773263,Bafetinib,PVALB,0
773263,Bafetinib,IGLL5,0
773263,Bafetinib,LINC01287,0
773263,Bafetinib,PRAP1,0
773264,R-306465,REC8,0
773264,R-306465,SH2D1A,0
773264,R-306465,ITK,0
773264,R-306465,MAPK8,0
773264,R-306465,ZAP70,0
773265,B-7100,FLT3,0
773265,B-7100,MIR2278,0
773265,B-7100,MIR3198-1,0
773265,B-7100,ITK,0
773265,B-7100,SH2D1A,0
773394,AT-7519,MIR658,0
773394,AT-7519,RNASE2,0
773394,AT-7519,TYROBP,0
773394,AT-7519,MPO,0
773394,AT-7519,MIR3198-1,0
774769,NMS-E628,SOX10,1
774769,NMS-E628,CD3E,0
774769,NMS-E628,ZAP70,0
774769,NMS-E628,CD1E,0
774769,NMS-E628,PLP1,0
774829,I-BET-762,LINC01287,0
774829,I-BET-762,PVALB,0
774829,I-BET-762,JCHAIN,0
774829,I-BET-762,IGLL5,0
774829,I-BET-762,SNORD83B,0
774830,Milciclib,LINC01287,0
774830,Milciclib,PVALB,0
774830,Milciclib,JCHAIN,0
774830,Milciclib,IGLL5,0
774830,Milciclib,HBG1,0
774831,Rebastinib,LINC01287,0
774831,Rebastinib,JCHAIN,0
774831,Rebastinib,PVALB,0
774831,Rebastinib,IGLL5,0
774831,Rebastinib,TLR7,0
775636,SCH-772984,JCHAIN,0
775636,SCH-772984,PVALB,0
775636,SCH-772984,IGLL5,0
775636,SCH-772984,LINC01287,0
775636,SCH-772984,PRAP1,0
775771,BMS-863233,REC8,0
775771,BMS-863233,SH2D1A,0
775771,BMS-863233,ZAP70,0
775771,BMS-863233,CD3E,0
775771,BMS-863233,ITK,0
776017,Telatinib,LINC01287,0
776017,Telatinib,PVALB,0
776017,Telatinib,JCHAIN,0
776017,Telatinib,IGLL5,0
776017,Telatinib,HBG1,0
776043,CEP-32496,PVALB,0
776043,CEP-32496,JCHAIN,0
776043,CEP-32496,LINC01287,0
776043,CEP-32496,IGLL5,0
776043,CEP-32496,HBG1,0
776066,AZD-1208,SH2D1A,0
776066,AZD-1208,CD3E,0
776066,AZD-1208,ZAP70,0
776066,AZD-1208,CD1E,0
776066,AZD-1208,REC8,0
776422,LDK-378,SOX10,0
776422,LDK-378,MIR330,0
776422,LDK-378,MIR6728,0
776422,LDK-378,MIR6807,0
776422,LDK-378,C10orf90,0
776762,EXEL-7647,HPGDS,0
776762,EXEL-7647,MIR330,0
776762,EXEL-7647,MIR6807,0
776762,EXEL-7647,MIR6728,0
776762,EXEL-7647,MIR641,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,LINC01287,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,PVALB,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,JCHAIN,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,IGLL5,0
776763,Ariad Alk/EGFR inhibitor related to AP-26113,TLR7,0
776787,AZD-3463,LINC01287,0
776787,AZD-3463,PVALB,0
776787,AZD-3463,IGLL5,0
776787,AZD-3463,JCHAIN,0
776787,AZD-3463,TLR7,0
776996,PI-103,PVALB,0
776996,PI-103,JCHAIN,0
776996,PI-103,IGLL5,0
776996,PI-103,MIR5699,0
776996,PI-103,LINC01287,0
777193,LDK-378,JCHAIN,0
777193,LDK-378,PVALB,0
777193,LDK-378,IGLL5,0
777193,LDK-378,LINC01287,0
777193,LDK-378,SNORD83B,0
777194,Daporinad,PVALB,0
777194,Daporinad,IGLL5,0
777194,Daporinad,JCHAIN,0
777194,Daporinad,MIR5699,0
777194,Daporinad,MIR641,0
777425,GDC-0032,LINC01287,0
777425,GDC-0032,PVALB,0
777425,GDC-0032,JCHAIN,0
777425,GDC-0032,IGLL5,0
777425,GDC-0032,TLR7,0
777445,GSK-1070916,PVALB,0
777445,GSK-1070916,JCHAIN,0
777445,GSK-1070916,HPGDS,0
777445,GSK-1070916,IGLL5,0
777445,GSK-1070916,PRAP1,0
777448,PFI-1,REC8,0
777448,PFI-1,SH2D1A,0
777448,PFI-1,MAPK8,0
777448,PFI-1,ITK,0
777448,PFI-1,ZAP70,0
777571,BIX-01294,LINC01287,0
777571,BIX-01294,PVALB,0
777571,BIX-01294,IGLL5,0
777571,BIX-01294,JCHAIN,0
777571,BIX-01294,TLR7,0
777572,AZD-8186,LINC01287,0
777572,AZD-8186,PVALB,0
777572,AZD-8186,JCHAIN,0
777572,AZD-8186,IGLL5,0
777572,AZD-8186,HBG1,0
777638,AZD-6738,JCHAIN,0
777638,AZD-6738,PVALB,0
777638,AZD-6738,IGLL5,0
777638,AZD-6738,LINC01287,0
777638,AZD-6738,HBG1,0
777639,LGK-974,PVALB,0
777639,LGK-974,IGLL5,0
777639,LGK-974,JCHAIN,0
777639,LGK-974,LINC01287,0
777639,LGK-974,HBG1,0
777718,VE-822,LINC01287,0
777718,VE-822,PVALB,0
777718,VE-822,IGLL5,0
777718,VE-822,JCHAIN,0
777718,VE-822,HBG1,0
777877,PF-4989216,LINC01287,0
777877,PF-4989216,PVALB,0
777877,PF-4989216,JCHAIN,0
777877,PF-4989216,IGLL5,0
777877,PF-4989216,TLR7,0
777879,AM-5992,LINC01287,0
777879,AM-5992,PVALB,0
777879,AM-5992,JCHAIN,0
777879,AM-5992,IGLL5,0
777879,AM-5992,TLR7,0
778304,Encorafenib,LINC01287,0
778304,Encorafenib,JCHAIN,0
778304,Encorafenib,PVALB,0
778304,Encorafenib,IGLL5,0
778304,Encorafenib,SNORD83B,0
778305,Afuresertib,HPGDS,0
778305,Afuresertib,MIR330,0
778305,Afuresertib,MIR6807,0
778305,Afuresertib,MIR6728,0
778305,Afuresertib,MIR641,0
778364,Defactinib,LINC01287,0
778364,Defactinib,PVALB,0
778364,Defactinib,JCHAIN,0
778364,Defactinib,IGLL5,0
778364,Defactinib,TLR7,0
778366,EXEL-2280,LINC01287,0
778366,EXEL-2280,PVALB,0
778366,EXEL-2280,JCHAIN,0
778366,EXEL-2280,IGLL5,0
778366,EXEL-2280,HBG1,0
778367,ARRY-614,LINC01287,0
778367,ARRY-614,PVALB,0
778367,ARRY-614,JCHAIN,0
778367,ARRY-614,IGLL5,0
778367,ARRY-614,TLR7,0
778368,GSK-2141795,PVALB,0
778368,GSK-2141795,JCHAIN,0
778368,GSK-2141795,IGLL5,0
778368,GSK-2141795,MIR641,0
778368,GSK-2141795,SNORD83B,0
778448,Ombrabulin,SH2D1A,0
778448,Ombrabulin,REC8,0
778448,Ombrabulin,ITK,0
778448,Ombrabulin,CD3E,0
778448,Ombrabulin,ZAP70,0
778590,Cobimetinib (isomer 1),LINC01287,0
778590,Cobimetinib (isomer 1),PVALB,0
778590,Cobimetinib (isomer 1),IGLL5,0
778590,Cobimetinib (isomer 1),JCHAIN,0
778590,Cobimetinib (isomer 1),HBG1,0
778747,OTX-015,LINC01287,0
778747,OTX-015,PVALB,0
778747,OTX-015,JCHAIN,0
778747,OTX-015,IGLL5,0
778747,OTX-015,TLR7,0
778809,TAK-632,JCHAIN,0
778809,TAK-632,PVALB,0
778809,TAK-632,LINC01287,0
778809,TAK-632,IGLL5,0
778809,TAK-632,TLR7,0
778810,VS-5584,SH2D1A,0
778810,VS-5584,ITK,0
778810,VS-5584,ZAP70,0
778810,VS-5584,CD3E,0
778810,VS-5584,CD1E,0
778909,LEE-011,HPGDS,0
778909,LEE-011,MIR330,0
778909,LEE-011,MIR6728,0
778909,LEE-011,MIR6807,0
778909,LEE-011,MIR641,0
779217,Osimertinib,MIR6728,0
779217,Osimertinib,MIR330,0
779217,Osimertinib,MIR6807,0
779217,Osimertinib,HPGDS,0
779217,Osimertinib,SOX10,1
779218,CEP-28122,LINC01287,0
779218,CEP-28122,JCHAIN,0
779218,CEP-28122,PVALB,0
779218,CEP-28122,IGLL5,0
779218,CEP-28122,TLR7,0
779405,CO-1686,LINC01287,0
779405,CO-1686,PVALB,0
779405,CO-1686,JCHAIN,0
779405,CO-1686,IGLL5,0
779405,CO-1686,TLR7,0
779704,K287,LINC01287,0
779704,K287,JCHAIN,0
779704,K287,PVALB,0
779704,K287,IGLL5,0
779704,K287,TLR7,0
780019,PD183805,MIR330,0
780019,PD183805,MIR6807,0
780019,PD183805,MIR6728,0
780019,PD183805,HPGDS,0
780019,PD183805,SOX10,0
780020,spebrutinib,MIR641,0
780020,spebrutinib,HPGDS,0
780020,spebrutinib,MIR5699,0
780020,spebrutinib,MIR330,0
780020,spebrutinib,MIR6807,0
780042,CP-724714,HPGDS,0
780042,CP-724714,JCHAIN,0
780042,CP-724714,PVALB,0
780042,CP-724714,IGLL5,0
780042,CP-724714,PRAP1,0
780108,PF-06463922,JCHAIN,0
780108,PF-06463922,PVALB,0
780108,PF-06463922,IGLL5,0
780108,PF-06463922,LINC01287,0
780108,PF-06463922,SNORD83B,0
780163,SOMCL-12-81,MIR330,0
780163,SOMCL-12-81,MIR6807,0
780163,SOMCL-12-81,MIR6728,0
780163,SOMCL-12-81,HPGDS,0
780163,SOMCL-12-81,MIR6126,0
780204,TAS-116,LINC01287,0
780204,TAS-116,PVALB,0
780204,TAS-116,JCHAIN,0
780204,TAS-116,IGLL5,0
780204,TAS-116,TLR7,0
780249,AZD-6738,LINC01287,0
780249,AZD-6738,PVALB,0
780249,AZD-6738,JCHAIN,0
780249,AZD-6738,IGLL5,0
780249,AZD-6738,HBG1,0
780250,"AZD-6738 ( R,S-isomer)",LINC01287,0
780250,"AZD-6738 ( R,S-isomer)",PVALB,0
780250,"AZD-6738 ( R,S-isomer)",JCHAIN,0
780250,"AZD-6738 ( R,S-isomer)",IGLL5,0
780250,"AZD-6738 ( R,S-isomer)",TLR7,0
780290,SAR-260301 (enantiomer 1),SH2D1A,0
780290,SAR-260301 (enantiomer 1),ZAP70,0
780290,SAR-260301 (enantiomer 1),CD3E,0
780290,SAR-260301 (enantiomer 1),ITK,0
780290,SAR-260301 (enantiomer 1),CD1E,0
780291,SAR-260301 (enantiomer 1),SH2D1A,0
780291,SAR-260301 (enantiomer 1),ZAP70,0
780291,SAR-260301 (enantiomer 1),CD3E,0
780291,SAR-260301 (enantiomer 1),CD1E,0
780291,SAR-260301 (enantiomer 1),ITK,0
780404,AZ-505,MIR330,0
780404,AZ-505,MIR6728,0
780404,AZ-505,MIR6807,0
780404,AZ-505,HPGDS,0
780404,AZ-505,RAB25,0
781008,maritoclax,SH2D1A,0
781008,maritoclax,ITK,0
781008,maritoclax,MIR142,0
781008,maritoclax,CD3E,0
781008,maritoclax,SNORD104,0
781148,CEP-37440,LINC01287,0
781148,CEP-37440,PVALB,0
781148,CEP-37440,JCHAIN,0
781148,CEP-37440,IGLL5,0
781148,CEP-37440,TLR7,0
781343,GDC-0994,JCHAIN,0
781343,GDC-0994,PVALB,0
781343,GDC-0994,IGLL5,0
781343,GDC-0994,MIR641,0
781343,GDC-0994,LINC01287,0
781344,NMS-1286937,LINC01287,0
781344,NMS-1286937,TLR7,0
781344,NMS-1286937,PVALB,0
781344,NMS-1286937,JCHAIN,0
781344,NMS-1286937,IGLL5,0
781468,CUDC-427,JCHAIN,0
781468,CUDC-427,PVALB,0
781468,CUDC-427,IGLL5,0
781468,CUDC-427,LINC01287,0
781468,CUDC-427,SNORD83B,0
781470,PF-03758309,LINC01287,0
781470,PF-03758309,PVALB,0
781470,PF-03758309,JCHAIN,0
781470,PF-03758309,IGLL5,0
781470,PF-03758309,TLR7,0
781516,entosplenitib,LINC01287,0
781516,entosplenitib,PVALB,0
781516,entosplenitib,IGLL5,0
781516,entosplenitib,JCHAIN,0
781516,entosplenitib,TLR7,0
781556,JNJ-42756493,PVALB,0
781556,JNJ-42756493,MIR641,0
781556,JNJ-42756493,JCHAIN,0
781556,JNJ-42756493,IGLL5,0
781556,JNJ-42756493,HPGDS,0
781627,GSK-2606414,PVALB,0
781627,GSK-2606414,LINC01287,0
781627,GSK-2606414,JCHAIN,0
781627,GSK-2606414,IGLL5,0
781627,GSK-2606414,HBG1,0
781761,LY-3009120,PVALB,0
781761,LY-3009120,JCHAIN,0
781761,LY-3009120,LINC01287,0
781761,LY-3009120,IGLL5,0
781761,LY-3009120,HBG1,0
782006,PTC-691,LINC01287,0
782006,PTC-691,PVALB,0
782006,PTC-691,IGLL5,0
782006,PTC-691,JCHAIN,0
782006,PTC-691,TLR7,0
782007,AZ-628,JCHAIN,0
782007,AZ-628,PVALB,0
782007,AZ-628,IGLL5,0
782007,AZ-628,LINC01287,0
782007,AZ-628,SNORD83B,0
782121,Volitinib,MAPK8,0
782121,Volitinib,REC8,0
782121,Volitinib,NEK11,0
782121,Volitinib,DKK3,0
782121,Volitinib,COL7A1,0
782122,AMG-511,LINC01287,0
782122,AMG-511,PVALB,0
782122,AMG-511,JCHAIN,0
782122,AMG-511,IGLL5,0
782122,AMG-511,TLR7,0
782153,MG-132,SH2D1A,0
782153,MG-132,ITK,0
782153,MG-132,MIR142,0
782153,MG-132,CD3E,1
782153,MG-132,ZAP70,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",MAPK8,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",THYN1,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",FDX1,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",CDK7,0
782154,"3,3-Bis(3-fluoro-4-hydroxyphenyl)-1,3-dihydro-2H-indol-2...",TTK,0
782164,CX-5461,LINC01287,0
782164,CX-5461,PVALB,0
782164,CX-5461,JCHAIN,0
782164,CX-5461,IGLL5,0
782164,CX-5461,TLR7,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,PVALB,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,JCHAIN,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,IGLL5,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,MIR5699,0
782180,5-(((4-isopropylbenzyl)oxy)methyl)-7-(pyrrolidin-1-ylmet...,LINC01287,0
782362,PWT-33597,LINC01287,0
782362,PWT-33597,PVALB,0
782362,PWT-33597,JCHAIN,0
782362,PWT-33597,IGLL5,0
782362,PWT-33597,TLR7,0
782363,CH-5183284,FLT3,0
782363,CH-5183284,MIR3198-1,0
782363,CH-5183284,MIR2278,0
782363,CH-5183284,MIR1231,0
782363,CH-5183284,SNAR-C4,0
782549,Defactinib,LINC01287,0
782549,Defactinib,PVALB,0
782549,Defactinib,IGLL5,0
782549,Defactinib,JCHAIN,0
782549,Defactinib,TLR7,0
782762,E-3810,PVALB,0
782762,E-3810,JCHAIN,0
782762,E-3810,IGLL5,0
782762,E-3810,MIR641,0
782762,E-3810,SNORD83B,0
782763,cs-1730,FLT3,0
782763,cs-1730,MIR3198-1,0
782763,cs-1730,MIR2278,0
782763,cs-1730,RNASE2,0
782763,cs-1730,MIR7110,0
783102,VS-4718,LINC01287,0
783102,VS-4718,PVALB,0
783102,VS-4718,IGLL5,0
783102,VS-4718,JCHAIN,0
783102,VS-4718,HBG1,0
783107,E-7449,MPO,0
783107,E-7449,MIR658,0
783107,E-7449,RNASE2,0
783107,E-7449,TYROBP,0
783107,E-7449,FLT3,0
783249,JNJ-26483327,PVALB,0
783249,JNJ-26483327,LINC01287,0
783249,JNJ-26483327,JCHAIN,0
783249,JNJ-26483327,IGLL5,0
783249,JNJ-26483327,SNORD83B,0
783296,Poziotinib,MIR330,0
783296,Poziotinib,MIR6807,0
783296,Poziotinib,MIR6728,0
783296,Poziotinib,HPGDS,0
783296,Poziotinib,SOX10,0
783333,SGI-1027,MIR658,0
783333,SGI-1027,IGLL5,0
783333,SGI-1027,MIR5699,0
783333,SGI-1027,PVALB,0
783333,SGI-1027,JCHAIN,0
783916,pyridoclax,SH2D1A,0
783916,pyridoclax,ITK,0
783916,pyridoclax,CD3E,0
783916,pyridoclax,ZAP70,0
783916,pyridoclax,MIR142,0
784415,Danusertib,LINC01287,0
784415,Danusertib,PVALB,0
784415,Danusertib,IGLL5,0
784415,Danusertib,JCHAIN,0
784415,Danusertib,TLR7,0
784590,Altiratinib,MIR6728,0
784590,Altiratinib,MIR6807,0
784590,Altiratinib,MIR330,0
784590,Altiratinib,SOX10,0
784590,Altiratinib,CD3E,0
784722,aldoxorubicin,LINC01287,0
784722,aldoxorubicin,JCHAIN,0
784722,aldoxorubicin,PVALB,0
784722,aldoxorubicin,IGLL5,0
784722,aldoxorubicin,TLR7,0
784815,AZD-3147,LINC01287,0
784815,AZD-3147,PVALB,0
784815,AZD-3147,JCHAIN,0
784815,AZD-3147,IGLL5,0
784815,AZD-3147,TLR7,0
784817,A-1210477,LINC01287,0
784817,A-1210477,JCHAIN,0
784817,A-1210477,PVALB,0
784817,A-1210477,IGLL5,0
784817,A-1210477,TLR7,0
784856,CPI-0610,SH2D1A,0
784856,CPI-0610,REC8,0
784856,CPI-0610,CD3E,0
784856,CPI-0610,ZAP70,0
784856,CPI-0610,ITK,0
785117,PQR-309,MAPK8,0
785117,PQR-309,REC8,0
785117,PQR-309,SH2D1A,0
785117,PQR-309,ITK,0
785117,PQR-309,CD3E,0
785299,EPZ-015666,PVALB,0
785299,EPZ-015666,IGLL5,0
785299,EPZ-015666,JCHAIN,0
785299,EPZ-015666,MIR641,0
785299,EPZ-015666,HBG1,0
785306,TAS-115,LINC01287,0
785306,TAS-115,PVALB,0
785306,TAS-115,JCHAIN,0
785306,TAS-115,IGLL5,0
785306,TAS-115,TLR7,0
785345,Bet-BAY-002,JCHAIN,0
785345,Bet-BAY-002,PVALB,0
785345,Bet-BAY-002,IGLL5,0
785345,Bet-BAY-002,MIR641,0
785345,Bet-BAY-002,MIR5699,0
785570,LOXO-101,MAPK8,0
785570,LOXO-101,DKK3,0
785570,LOXO-101,THYN1,0
785570,LOXO-101,ACTB,1
785570,LOXO-101,NEK11,0
785657,RX-3117,MAPK8,0
785657,RX-3117,REC8,0
785657,RX-3117,MND1,0
785657,RX-3117,FDX1,0
785657,RX-3117,NEK11,0
786098,BAY-1143572,PVALB,0
786098,BAY-1143572,IGLL5,0
786098,BAY-1143572,JCHAIN,0
786098,BAY-1143572,MIR5699,0
786098,BAY-1143572,LINC01287,0
786099,AZD-8835,LINC01287,0
786099,AZD-8835,PVALB,0
786099,AZD-8835,JCHAIN,0
786099,AZD-8835,IGLL5,0
786099,AZD-8835,TLR7,0
787027,EGF-816,HPGDS,0
787027,EGF-816,MIR6807,0
787027,EGF-816,MIR6728,0
787027,EGF-816,MIR330,0
787027,EGF-816,PRAP1,0
787039,MI-503,LINC01287,0
787039,MI-503,JCHAIN,0
787039,MI-503,PVALB,0
787039,MI-503,IGLL5,0
787039,MI-503,TLR7,0
787048,azd5582,JCHAIN,0
787048,azd5582,PVALB,0
787048,azd5582,IGLL5,0
787048,azd5582,LINC01287,0
787048,azd5582,PRAP1,0
787137,AMG-319,MIR330,0
787137,AMG-319,MIR6807,0
787137,AMG-319,MIR6728,0
787137,AMG-319,HPGDS,0
787137,AMG-319,LGALS4,0
787252,TAE-226,LINC01287,0
787252,TAE-226,IGLL5,0
787252,TAE-226,PVALB,0
787252,TAE-226,JCHAIN,0
787252,TAE-226,SNORD83B,0
787326,GDC-0810,MIR330,0
787326,GDC-0810,MIR6807,0
787326,GDC-0810,MIR6728,0
787326,GDC-0810,HPGDS,0
787326,GDC-0810,SOX10,0
787457,brigatinib,LINC01287,0
787457,brigatinib,PVALB,0
787457,brigatinib,IGLL5,0
787457,brigatinib,JCHAIN,0
787457,brigatinib,TLR7,0
787780,Sabutoclax,REC8,0
787780,Sabutoclax,MAPK8,0
787780,Sabutoclax,SH2D1A,0
787780,Sabutoclax,CD3E,0
787780,Sabutoclax,ZAP70,0
787846,gilteritinib,LINC01287,0
787846,gilteritinib,PVALB,0
787846,gilteritinib,IGLL5,0
787846,gilteritinib,JCHAIN,0
787846,gilteritinib,TLR7,0
787880,OTS-964,LINC01287,0
787880,OTS-964,PVALB,0
787880,OTS-964,IGLL5,0
787880,OTS-964,JCHAIN,0
787880,OTS-964,HBG1,0
787960,UMI-77,REC8,0
787960,UMI-77,SH2D1A,0
787960,UMI-77,ZAP70,0
787960,UMI-77,CD3E,0
787960,UMI-77,ITK,0
787962,KU-55933,MAPK8,0
787962,KU-55933,REC8,0
787962,KU-55933,NEK11,0
787962,KU-55933,DKK3,0
787962,KU-55933,GFPT2,0
788121,AZD-3759,SOX10,0
788121,AZD-3759,C10orf90,0
788121,AZD-3759,MIR6728,0
788121,AZD-3759,MIR330,0
788121,AZD-3759,MIR6807,0
788186,Bafetinib,JCHAIN,0
788186,Bafetinib,PVALB,0
788186,Bafetinib,IGLL5,0
788186,Bafetinib,HPGDS,0
788186,Bafetinib,LINC01287,0
788203,sitravatinib,HPGDS,0
788203,sitravatinib,MIR6728,0
788203,sitravatinib,MIR6807,0
788203,sitravatinib,MIR330,0
788203,sitravatinib,JCHAIN,0
788365,PF-06747775,MIR330,0
788365,PF-06747775,MIR6728,0
788365,PF-06747775,MIR6807,0
788365,PF-06747775,HPGDS,0
788365,PF-06747775,SOX10,0
788794,A-911,LINC01287,0
788794,A-911,PVALB,0
788794,A-911,JCHAIN,0
788794,A-911,IGLL5,0
788794,A-911,TLR7,0
789043,ARV-825,LINC01287,0
789043,ARV-825,JCHAIN,0
789043,ARV-825,PVALB,0
789043,ARV-825,IGLL5,0
789043,ARV-825,MIR5699,0
789722,Litronesib,LINC01287,0
789722,Litronesib,PVALB,0
789722,Litronesib,IGLL5,0
789722,Litronesib,JCHAIN,0
789722,Litronesib,TLR7,0
789797,SW-044248,SH2D1A,0
789797,SW-044248,CD3E,0
789797,SW-044248,ZAP70,0
789797,SW-044248,CD1E,0
