,NSC,CID,SMILES,MECHANISM,NAME
15039,709483,399072,C=C1C2=NC3=CC=CC=C3N2C=C(N1C4=CC=C(C=C4)OCCN5CCOCC5)C6=CC=C(C=C6)Cl,Other,"4-[2-[4-[3-(4-Chlorophenyl)-1-methylene-pyrazino[1,2-a]benzimidazol-2-yl]phenoxy]ethyl]morpholine"
15040,709484,399073,COC1=CC=C(C=C1)C2=CN3C4=CC=CC=C4N=C3C(=C)N2C5=CC=C(C=C5)OCCN6CCCCC6,Other,"3-(4-Methoxyphenyl)-1-methylene-2-[4-[2-(1-piperidyl)ethoxy]phenyl]pyrazino[1,2-a]benzimidazole"
15041,709501,399085,C1C2=C(C(=C(C(=C2C3=CC=CC=C3O1)C#N)N)C#N)C4=CC=C(C=C4)Cl,Other,"7-(4-Chlorophenyl)-9-amino-6H-dibenzo[b,d]pyran-8,10-dicarbonitrile"
15042,709502,399086,COC1=CC(=CC(=C1OC)OC)C2=C(C(=C(C3=C2COC4=CC=CC=C43)C#N)N)C#N,Other,"9-amino-7-(3,4,5-trimethoxyphenyl)-6H-benzo[c]chromene-8,10-dicarbonitrile"
15043,709504,399088,CC1=CC=C(C=C1)C2=C(C(OC3=C2COC4=CC=CC=C43)N)C#N,Other,"2-Amino-4-(4-methylphenyl)-2,5-dihydropyrano[3,2-c]chromene-3-carbonitrile"
15044,709505,399089,COC1=CC(=CC(=C1OC)OC)C2=C(C(OC3=C2COC4=CC=CC=C43)N)C#N,Other,"2-Amino-4-(3,4,5-trimethoxyphenyl)-2,5-dihydropyrano[3,2-c]chromene-3-carbonitrile"
15045,709507,399091,C1C2=C(C3=CC=CC=C3O1)C(=C(S2)N)C#N,Other,"2-amino-4H-thieno[2,3-c]chromene-1-carbonitrile"
15046,709508,399092,C1C=C(C=CC12C3(O2)COC4=CC=CC=C4C3=O)Cl,Other,CID 399092
15047,709511,399095,COC1=C(C(=CC2(C1)C3(O2)COC4=CC=CC=C4C3=O)OC)OC,Other,CID 399095
15048,709512,399096,C1=CC=C(C=C1)C2=NC3=CC=CC=C3N4C2=NN=N4,Other,10.14272/Aoucpyfcrawrnu-uhfffaoysa-N.1
15049,709515,399099,C1=CC=C(C=C1)C2=NC3=CC=CC=C3N4C2=NN=C4C5=CC=CC=C5Cl,Other,"1-(2-Chlorophenyl)-4-phenyl[1,2,4]triazolo[4,3-a]quinoxaline"
15050,709516,399100,COC1=CC=CC(=C1)C2=NN=C3N2C4=CC=CC=C4N=C3C5=CC=CC=C5,Other,"1-(3-Methoxyphenyl)-4-phenyl[1,2,4]triazolo[4,3-a]quinoxaline"
15051,709518,399102,C1C(=NN=C2N1C3=CC=CC=C3N=C2C4=CC=CC=C4)C5=CC=CC=C5,Other,"2,5-diphenyl-1H-[1,2,4]triazino[4,3-a]quinoxaline"
15052,709520,399104,CC1=CC=C(C=C1)C2=NN=C3C(=NC4=CC=CC=C4N3C2)C5=CC=CC=C5,Other,"2-(4-methylphenyl)-5-phenyl-1H-[1,2,4]triazino[4,3-a]quinoxaline"
15053,709521,399105,COC1=CC=C(C=C1)C2=NN=C3C(=NC4=CC=CC=C4N3C2)C5=CC=CC=C5,Other,"2-(4-methoxyphenyl)-5-phenyl-1H-[1,2,4]triazino[4,3-a]quinoxaline"
15054,709535,399116,C1=CC=C(C=C1)NC2=NN=C(S2)C3=CC4=C(C=CC5=CC=CC=C54)OC3=O,Other,"2-(5-anilino-1,3,4-thiadiazol-2-yl)-3H-benzo[f]chromen-3-one"
15055,709540,399121,COC1=CC2=C(C=C1)OC(=N)C(=C2)C(=O)NC3=CC=CC4=CC=CC=C43,Other,2-imino-6-methoxy-N-naphthalen-1-ylchromene-3-carboxamide
15056,709553,399134,CCN(CC)C1=CC2=C(C=C1)C=C(C(=N)O2)C(=O)NC3=CC=CC=C3OC,Other,7-(diethylamino)-2-imino-N-(2-methoxyphenyl)chromene-3-carboxamide
15057,709562,399143,CC12CC(C(C(=O)N1)C(=O)NC3=C(C=C(C=C3)Cl)Cl)C4=CC=CC=C4O2,Other,"N-(2,4-dichlorophenyl)-9-methyl-11-oxo-8-oxa-10-azatricyclo[7.3.1.02,7]trideca-2,4,6-triene-12-carboxamide"
15058,709563,135426693,C1=CC=C(C(=C1)NC(=O)C2=CC3=C(C=C(C=C3)O)OC2=NC4=CC=CC=C4F)F,Other,N-(2-fluorophenyl)-2-(2-fluorophenyl)imino-7-hydroxychromene-3-carboxamide
15059,709564,135426694,C1=CC=C(C(=C1)NC(=O)C2=CC3=C(C=C(C=C3)O)OC2=NC4=CC(=CC=C4)F)F,Other,N-(2-fluorophenyl)-2-(3-fluorophenyl)imino-7-hydroxychromene-3-carboxamide
15060,709566,135426695,C1=CC=C(C(=C1)NC(=O)C2=CC3=C(C=C(C=C3)O)OC2=NC4=CC=CC(=C4)C(F)(F)F)F,Other,N-(2-fluorophenyl)-7-hydroxy-2-[3-(trifluoromethyl)phenyl]iminochromene-3-carboxamide
15061,709568,135426697,C1=CC(=CC(=C1)F)NC(=O)C2=CC3=C(C=C(C=C3)O)OC2=NC4=CC(=CC=C4)F,Other,N-(3-fluorophenyl)-2-(3-fluorophenyl)imino-7-hydroxychromene-3-carboxamide
15062,709570,135426698,C1=CC=C(C(=C1)N=C2C(=CC3=C(O2)C=C(C=C3)O)C(=O)NC4=CC=C(C=C4)F)F,Other,N-(4-fluorophenyl)-2-(2-fluorophenyl)imino-7-hydroxychromene-3-carboxamide
15063,709580,135426702,CCCCCCC1=C(C=C2C(=C1)C=C(C(=N)O2)C(=O)NC3=CC=CC(=C3)C(F)(F)F)O,Other,6-hexyl-7-hydroxy-2-imino-N-[3-(trifluoromethyl)phenyl]chromene-3-carboxamide
15064,709581,135426703,CCCCCCC1=C(C=C2C(=C1)C=C(C(=N)O2)C(=O)NC3=CC=C(C=C3)F)O,Other,N-(4-fluorophenyl)-6-hexyl-7-hydroxy-2-iminochromene-3-carboxamide
15065,709582,399163,C1=CC=C2C(=C1)C=CC3=C2C=C4C(=CC(=O)NC4=O)O3,Other,"11-Oxa-15-azatetracyclo[8.8.0.02,7.012,17]octadeca-1(10),2,4,6,8,12,17-heptaene-14,16-dione"
15066,709588,399169,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC(=NN3)C4=CC=CC=C4,Other,"7-(diethylamino)-3-(3-phenyl-1H-1,2,4-triazol-5-yl)chromen-2-one"
15067,709589,399170,C1=CC=C2C(=C1)C=CC3=C2C=C(C(=O)O3)C4=NC(=NN4)C5=CC=C(C=C5)[N+](=O)[O-],Other,"2-[5-(4-nitrophenyl)-4H-1,2,4-triazol-3-yl]-3H-benzo[f]chromen-3-one"
15068,709598,399175,C1C(CC(CC1NCC2=CC=CC=N2)NCC3=CC=CC=N3)NCC4=CC=CC=N4,Other,Tachpyr
15069,709746,399176,CC(=O)C1C2=CC=CC=C2C3=CC=CC=C3C1(CC=C)C4=NC(CO4)(C)C,Other,"1-[(9R,10R)-10-(4,4-dimethyl-5H-1,3-oxazol-2-yl)-10-prop-2-enyl-9H-phenanthren-9-yl]ethanone"
15070,709748,399178,CC(=O)C(N1C(=O)C(=C(C=N1)OC2=CC=C(C=C2)OC)Br)(Br)Br,Other,"Pyridazin-3(2H)-one,1-dibromo-2-oxopropyl)-5-(4-methoxyphenoxy)-"
15071,709752,399180,CC(CC(C1C(O1)(C)C)OC(=O)C)C2C(=O)C(C3(C2(CCC45C3CCC6C4(C5)CCC(C6(C)C)OC7C(C(C(CO7)O)O)O)C)C)O,Other,23-O-acetylshengmanol xyloside
15072,709753,399181,CC1CC(OC2(C1C3(CCC45CC46CCC(C(C6CC=C5C3(C2O)C)(C)C)OC7C(C(C(CO7)O)O)O)C)O)C(C(C)(C)O)OC(=O)C,Other,"(24S)-24-O-acetyl,8-didehydroshengmanol xyloside"
15073,709756,11976942,COC1=C(C=C2C3=C(C4=CC5=C(C=C4C3)OCO5)N=CC2=C1)OC.Cl,Other,"2,9-(methylenedioxy)-11H-indeno[1,2-c]isoquinoline Hydrochloride"
15074,709848,5471231,C[N+]1=CC=CC=C1C2=C3C=CC(=N3)C(=C4C=CC(=C(C5=NC(=C(C6C=CC2N6)C7=CC=CC=[N+]7C)C=C5)C8=CC=CC=[N+]8C)N4)C9=CC=CC=[N+]9C.[Cl-],Other,Tetra(N-methyl-2-pyridyl)-porphyrin Chloride
15075,709849,54611538,C1CN(CC1N)C2=C(C=C3C4=C2OC5=C(N4C=C(C3=O)C(=O)O)C=C6C(=C5)C7=CC=CC=C7O6)F.Cl,Other,"17-[(3S)-3-aminopyrrolidin-1-yl]-18-fluoro-21-oxo-5,15-dioxa-1-azahexacyclo[14.7.1.02,14.04,12.06,11.020,24]tetracosa-2(14),3,6,8,10,12,16(24),17,19,22-decaene-22-carboxylic acid;hydrochloride"
15076,709852,5471233,C(CCCCOC(=O)CCO)CCCC=CCCCCCCC=CCCCCCCOC(=O)CCO,Other,"Bis(3-hydroxypropionic acid)(7Z,15Z)-7,15-tetracosadiene-1,24-diyl ester"
15077,709855,399193,CCC1=C(C(=C2CCC3=CC=CC=C3C2=N1)N(C)C)C(=O)OC,Other,"2-Ethyl-4-(dimethylamino)-5,6-dihydrobenzo[h]quinoline-3-carboxylic acid methyl ester"
15078,709858,5471234,CC1=CCCC(=CC2C(C(C1)OC(=O)C(=C)C(CO)O)C(=C)OC2=O)CO,Other,"[(3aS,4S,6E,10Z,11aR)-10-(hydroxymethyl)-6-methyl-3-methylidene-1-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[c]furan-4-yl] 3,4-dihydroxy-2-methylidenebutanoate"
15079,709876,399203,COC1CC2C3(CCN2C(C4=C(C5=C(C=C43)OCO5)OC)O)C6C1O6,Other,6-Hydroxyundulatine
15080,709882,399208,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(C4C6CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)(C)CO)O)C)C(=C)C)O)O)O)CO)O)O)O,Other,Cirensenoxide G
15081,709900,399226,CC1=NOC2=C1C(=O)N(N=N2)C3=CC=C(C=C3)Cl,Other,"Isoxazolo[5,2,3-triazin-4(3H)-one, 3-(4-chlorophenyl)-5-methyl-"
15082,709906,399233,CC(C)C1C(=O)N(C(C(=O)N1CC2=CC=C(C=C2)OC)CC#C)CC3=CC=C(C=C3)OC,Other,"(3S)-1,4-Bis(4-methoxybenzyl)-3alpha-isopropyl-6beta-(2-propynyl)piperazine-2,5-dione"
15083,709907,399234,CN(C)CCNCC1=CC=C2N1C3=CC(=C(C=C3N=C2C4=CC=CC=C4)Cl)Cl,Other,"N,N-Dimethyl-N'-[(4-phenyl-7,8-dichloropyrrolo[1,2-a]quinoxaline-1-yl)methyl]-1,2-ethanediamine"
15084,709913,399240,CC1=CN=C(S1)N2C(=NC3=C(C2=O)C=CC(=C3)Cl)C,Other,2-Methyl-3-(5-methylthiazole-2-yl)-7-chloroquinazoline-4(3H)-one
15085,709922,399246,CC1C(CCC(O1)OC2CC(OC(C2O)C)OC3C(OC(CC3O)OC4=C5C(=C(C=C4)O)C(=O)C6=C(C5=O)C(CC7=C6C(=CC(=C7)C)O)O)C)O,Other,"1,6,11-Trihydroxy-8-[4-hydroxy-5-[5-hydroxy-4-(5-hydroxy-6-methyloxan-2-yl)oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-3-methyl-5,6-dihydrobenzo[a]anthracene-7,12-dione"
15086,709923,399247,C1=CC(=CC=C1C2=NC3=C(S2)C=CC(=C3)F)N,Other,4-(5-Fluoro-benzothiazol-2-yl)-phenylamine
15087,709924,54611546,CC1=C(C=CC(=C1)C2=NC3=C(S2)C=C(C=C3)F)NC(=O)C(C)N.Cl,Other,"(2S)-2-amino-N-[4-(6-fluoro-1,3-benzothiazol-2-yl)-2-methylphenyl]propanamide;hydrochloride"
15088,709925,399248,C1=CC(=C(C=C1C2=NC3=C(S2)C=CC(=C3)F)Br)N,Other,"2-Bromo-4-(5-fluoro-1,3-benzothiazol-2-yl)aniline"
15089,709926,399249,C1=CC(=C(C=C1C2=NC3=C(S2)C=CC(=C3)F)I)N,Other,2-Iodo-4-(5-fluoro-2-benzothiazolyl)aniline
15090,709927,399250,C1=CC(=C(C=C1C2=NC3=C(S2)C=CC(=C3)F)Cl)N,Other,"2-Chloro-4-(5-fluoro-1,3-benzothiazol-2-yl)aniline"
15091,709928,399251,COP(=O)(C(C1=CC=CO1)NC2=CC=C(C=C2)CC3=CC=C(C=C3)NC(C4=CC=CO4)P(=O)(OC)OC)OC,Other,[Methylenebis[p-phenyleneimino[(2-furyl)methylene]]]bis(phosphonic acid dimethyl) ester
15092,709944,122842,C1=CC=C(C=C1)CSSSCC2=CC=CC=C2,Other,Benzyl trisulfide
15093,709948,399256,CC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CC5=C4N=C(C=C5)Cl)C)C,Other,"[(1R,2S,10S,13S,14R,17S)-7-chloro-10,14-dimethyl-8-azapentacyclo[11.8.0.02,10.04,9.014,19]henicosa-4(9),5,7,19-tetraen-17-yl] acetate"
15094,709953,399261,CC1=NN(C2=C1C3(CCC4C(C3C2)CC=C5C4(CCC(C5)OC(=O)C)C)C)C6=CC=CC=C6,Other,"Acetic acid 5'-methyl-2'-phenyl-2'H-androsta-16-eno[16,17-c]pyrazole-5-ene-3beta-yl ester"
15095,709954,399262,CC12CCC(CC1=CCC3C2CCC4(C3CC5=C4N=C(C=C5)Cl)C)O,Other,"(1R,2S,10S,13S,14R,17S)-7-chloro-10,14-dimethyl-8-azapentacyclo[11.8.0.02,10.04,9.014,19]henicosa-4(9),5,7,19-tetraen-17-ol"
15096,709958,399266,CC(CCCCNC(=O)OC(C)(C)C)NC(=O)NC(C)CCCCNC(=O)OC(C)(C)C,Other,tert-butyl N-[5-[6-[(2-methylpropan-2-yl)oxycarbonylamino]hexan-2-ylcarbamoylamino]hexyl]carbamate
15097,709969,399280,C12C(C3=C(SC(=C3C1=O)Br)Br)OC(=O)N2,Other,"(2R,6R)-9,11-dibromo-3-oxa-10-thia-5-azatricyclo[6.3.0.02,6]undeca-1(11),8-diene-4,7-dione"
15098,709970,5471245,C12C(C(=O)C3=C(SC(=C31)Br)Br)OC(=S)N2,Other,"(2R,6R)-9,11-dibromo-4-sulfanylidene-5-oxa-10-thia-3-azatricyclo[6.3.0.02,6]undeca-1(11),8-dien-7-one"
15099,709971,5471246,C12C(C3=C(SC(=C3C1=O)Br)Br)OC(=S)N2,Other,"(2R,6R)-9,11-dibromo-4-sulfanylidene-3-oxa-10-thia-5-azatricyclo[6.3.0.02,6]undeca-1(11),8-dien-7-one"
15100,709974,399285,C1COCCN1C(=S)SC(C2=CC=CC=C2)C(=O)NC3=NN=C(O3)C4=CC=CC=C4,Other,"N-(5-Phenyl-1,3,4-oxadiazole-2-yl)-2-[[morpholino(thiocarbonyl)]thio]-2-phenylacetamide"
15101,709975,399286,C1CCN(CC1)C(=S)SC(C2=CC=CC=C2)C(=O)NC3=NN=C(O3)C4=CC=CC=C4,Other,"N-(5-Phenyl-1,3,4-oxadiazole-2-yl)-2-[[piperidino(thiocarbonyl)]thio]-2-phenylacetamide"
15102,709976,399287,C1CCN(C1)C(=S)SC(C2=CC=CC=C2)C(=O)NC3=NN=C(O3)C4=CC=CC=C4,Other,"N-(5-Phenyl-1,3,4-oxadiazole-2-yl)-2-[[(pyrrolidine-1-yl)(thiocarbonyl)]thio]-2-phenylacetamide"
15103,709978,399289,CC(C(=O)NC1=NN=C(O1)C2=CC=CC=C2)SC(=S)N3CCOCC3,Other,"N-(5-Phenyl-1,3,4-oxadiazole-2-yl)-2-[[morpholino(thiocarbonyl)]thio]propanamide"
15104,709980,399291,C1CCN(CC1)C(=S)SC(C2=CC=CC=C2)C(=O)NC3=NN=C(O3)C4=CC=C(C=C4)Cl,Other,"1-Piperidinecarbodithioic acid,3,4-oxadiazol-2-yl]amino]-2-oxo-1-phenylethyl ester"
15105,709981,399292,CC(C(=O)NC1=NN=C(O1)C2=CC=C(C=C2)Cl)SC(=S)N(C)C,Other,"N,N-Dimethyldithiocarbamic acid 2-[[5-(4-chlorophenyl)-1,3,4-oxadiazole-2-yl]amino]-2-oxo-1-methylethyl ester"
15106,709982,399293,CC(C(=O)NC1=NN=C(O1)C2=CC=C(C=C2)Cl)SC(=S)N3CCOCC3,Other,"N-[5-(4-Chlorophenyl)-1,3,4-oxadiazole-2-yl]-2-[[morpholino(thiocarbonyl)]thio]propanamide"
15107,709983,399294,CC(C(=O)NC1=NN=C(O1)C2=CC=C(C=C2)Cl)SC(=S)N3CCCCC3,Other,"N-[5-(4-Chlorophenyl)-1,3,4-oxadiazole-2-yl]-2-[[piperidino(thiocarbonyl)]thio]propanamide"
15108,709984,399295,CC(C(=O)NC1=NN=C(O1)C2=CC=C(C=C2)Cl)SC(=S)N3CCCC3,Other,"[1-[[5-(4-Chlorophenyl)-1,3,4-oxadiazol-2-yl]amino]-1-oxopropan-2-yl] pyrrolidine-1-carbodithioate"
15109,709985,399296,C1=CC=C2C(=C1)C=C(N2)C(=O)NNCC3=CC=CO3,Other,N'-(furan-2-ylmethyl)-1H-indole-2-carbohydrazide
15110,709986,399297,CN(C)C1=CC=C(C=C1)C(=NNC(=O)C2=CC3=CC=CC=C3N2)C4=CC=C(C=C4)N(C)C,Other,N-[bis[4-(dimethylamino)phenyl]methylideneamino]-1H-indole-2-carboxamide
15111,709991,399302,CC(=O)N1C=C(C2=CC=CC=C21)C3CC34C(=O)OC(=N4)C5=CC=CC=C5,Other,2-(1-Acetylindol-3-yl)-5-phenyl-6-oxa-4-azaspiro[2.4]hept-4-en-7-one
15112,709992,740151,CC(=O)OC1=C(C=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=CC=C3)OC,Other,Acetic acid 2-methoxy-5-(5-oxo-2-phenyl-oxazol-4-ylidenemethyl)-phenyl ester
15113,709993,399304,C1C(C12C(=O)SC(=N2)SCC3=CC=CC=C3)C4=CC=CC=C4,Other,5-Benzylsulfanyl-2-phenyl-6-thia-4-azaspiro[2.4]hept-4-en-7-one
15114,710002,5471249,CC1=C(C=CC(=C1)OC(=O)NC2=CC=C(C=C2)Cl)C(=S)NC3=CC=CC=C3,Other,[3-methyl-4-(phenylcarbamothioyl)phenyl] N-(4-chlorophenyl)carbamate
15115,710003,5471250,C1=CC(=CC=C1C(=S)NC2=CC=C(C=C2)Br)OC(=O)NC3=CC=C(C=C3)Cl,Other,[4-[(4-bromophenyl)carbamothioyl]phenyl] N-(4-chlorophenyl)carbamate
15116,710005,5471252,CNC(=O)OC1=CC=C(C=C1)C(=S)NC2=CC=C(C=C2)Br,Other,[4-[(4-bromophenyl)carbamothioyl]phenyl] N-methylcarbamate
15117,710006,5471253,CC1=CC(=C(C=C1C(=S)NC2=CC=CC=C2)C(C)C)OC(=O)NC3=CC=CC4=CC=CC=C43,Other,[5-methyl-4-(phenylcarbamothioyl)-2-propan-2-ylphenyl] N-naphthalen-1-ylcarbamate
15118,710008,5471255,CCCCNC(=S)C1=CC=C(C=C1)OC(=O)NC2=CC=C(C=C2)Cl,Other,[4-(butylcarbamothioyl)phenyl] N-(4-chlorophenyl)carbamate
15119,710013,135426705,CCOC(=O)NC(=S)C1=CC=C(C2=CC=CC=C21)O,Other,ethyl N-(4-hydroxynaphthalene-1-carbothioyl)carbamate
15120,710018,5471261,CCN(CC)CC1=CC=C(S1)C(=S)NC2=CC=C(C=C2)C,Other,5-(diethylaminomethyl)-N-(4-methylphenyl)thiophene-2-carbothioamide
15121,710022,5471265,C1CCN(CC1)CC2=CC=C(S2)C(=S)NC3=CC=C(C=C3)Cl,Other,N-(4-chlorophenyl)-5-(piperidin-1-ylmethyl)thiophene-2-carbothioamide
15122,710071,10917077,CC1CCCC=CC2CC(CC2C(C(CC(=O)O1)SCC3=CC=C(C=C3)OC)O)O,Other,"2,3-Dihydro-(3R)-(4'-methoxybenzylthio)brefeldin A"
15123,710080,399372,C1=CC(=CC=C1S(=O)(=O)C2=C(SC=C2)NC(=O)C3=C(C=C(C=C3)Cl)Cl)Cl,Other,"2,4-dichloro-N-[3-(4-chlorophenyl)sulfonylthiophen-2-yl]benzamide"
15124,710091,399374,CC1CCC2(C(C3C(O2)C(C4C3(CCC5C4CCC6C5(CC(C(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)C)C)O)C)OC1,Other,"2-[2-[2-[6-[(1R,2S,3R,4R,6R,7S,8R,9S,12S,13S,15R,16R,18S)-3,15-dihydroxy-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-oxane]-16-yl]oxy-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-5-hydroxy-6-(hydroxymethyl)-4-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
15125,710099,399379,C1CC(CC1CCC2=CC=CC=C2)(CNC3=C(C(=NC(=N3)N)Cl)N=NC4=CC=C(C=C4)Cl)CO,Other,[1-[[[2-Amino-6-chloro-5-[(4-chlorophenyl)diazenyl]pyrimidin-4-yl]amino]methyl]-3-(2-phenylethyl)cyclopentyl]methanol
15126,710100,399380,C1CC(CC1CCC2=CC=CC=C2)(CNC3=C(C(=NC(=N3)N)Cl)N)CO.Cl,Other,"[1-[[(2,5-Diamino-6-chloropyrimidin-4-yl)amino]methyl]-3-(2-phenylethyl)cyclopentyl]methanol;hydrochloride"
15127,710101,399382,C1CC(CC1CC2=CC=CC=C2)(CNC3=CC(=NC(=N3)N)Cl)CO,Other,[1-[[(2-Amino-6-chloropyrimidin-4-yl)amino]methyl]-3-benzylcyclopentyl]methanol
15128,710103,9572273,C1CCN(CC1)CN2C3=C(C=C(C=C3)Cl)C(=NN4C(=NNC4=S)C5=CC=NC=C5)C2=O,Other,"(3Z)-5-chloro-1-(1-piperidylmethyl)-3-[[3-(4-pyridyl)-5-sulfanyl-1,2,4-triazol-4-yl]imino]indolin-2-one"
15129,710107,9572277,CC1=CC=C(C=C1)C2=CC(=NC(=N2)N=C3C4=C(C=CC(=C4)Cl)N(C3=O)CN5CCOCC5)C6=CC=C(C=C6)Cl,Other,(3Z)-5-chloro-3-[4-(4-chlorophenyl)-6-(p-tolyl)pyrimidin-2-yl]imino-1-(morpholinomethyl)indolin-2-one
15130,710109,9572278,CSC1=NC2=CC=CC=C2C(=O)N1N=C3C4=C(C=CC(=C4)Cl)N(C3=O)CN5CCCCC5,Other,3-[(Z)-[5-chloro-2-oxo-1-(1-piperidylmethyl)indolin-3-ylidene]amino]-2-methylsulfanyl-quinazolin-4-one
15131,710110,9572279,CSC1=NC2=CC=CC=C2C(=O)N1N=C3C4=C(C=CC(=C4)Cl)N(C3=O)CN5CCOCC5,Other,3-[(Z)-[5-chloro-1-(morpholinomethyl)-2-oxo-indolin-3-ylidene]amino]-2-methylsulfanyl-quinazolin-4-one
15132,710111,9572280,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)CN4C5=C(C=C(C=C5)Cl)C(=NC6=NC=C(C(=N6)N)CC7=CC(=C(C(=C7)OC)OC)OC)C4=O)F)C(=O)O,Other,"7-[4-[[(3Z)-3-[4-amino-5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidin-2-yl]imino-5-chloro-2-oxo-indolin-1-yl]methyl]piperazin-1-yl]-1-ethyl-6-fluoro-4-oxo-quinoline-3-carboxylic acid"
15133,710112,399393,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)CN4C5=C(C=C(C=C5)Cl)C(=C4O)N=NC(=O)C6=CC=NC=C6)F)C(=O)O,Other,7-[4-[[(3Z)-5-chloro-2-oxo-3-(pyridine-4-carbonylhydrazono)indolin-1-yl]methyl]piperazin-1-yl]-1-ethyl-6-fluoro-4-oxo-quinoline-3-carboxylic acid
15134,710113,399394,CN1C2=CC=CC=C2C3=CC(=C(C(=C31)C(=O)OC)C(=O)OC)C4=CC=C(C=C4)Cl,Other,"Dimethyl 3-(4-chlorophenyl)-9-methylcarbazole-1,2-dicarboxylate"
15135,710116,6712761,C1CNC2C3=CC=CC4=C3C(=CC=C4)C(=O)N2C1,Other,"3,7-Diazatetracyclo[7.7.1.02,7.013,17]heptadeca-1(16),9,11,13(17),14-pentaen-8-one"
15136,710117,399396,C1=CC=C(C=C1)C(C2=CC=CC=C2)OC3=NOC4=CC=CC=C43,Other,"3-Benzhydryloxy-1,2-benzoxazole"
15137,710118,399397,C1CCC(C1)(C2=CC=C(C=C2)Cl)C3(C4=CC=CC=C4C5=NCCN53)O,Other,"5-[1-(4-Chlorophenyl)cyclopentyl]-2,3-dihydroimidazo[1,2-b]isoindol-5-ol"
15138,710121,135426706,CC1(C2=CC=CC=C2C(=NCCO)N1)C3=CC=C(C=C3)Cl,Other,2-[[3-(4-chlorophenyl)-3-methyl-2H-isoindol-1-ylidene]amino]ethanol
15139,710181,9572282,CC(=O)N1C(=O)N(C(=N1)C2=CC=CC=C2)N=CC3=CC(=C(C(=C3)OC)OC)OC,Other,"2-acetyl-5-phenyl-4-[(E)-(3,4,5-trimethoxyphenyl)methylideneamino]-1,2,4-triazol-3-one"
15140,710184,399411,CC1=C2C(=CC=C3C1=CC=C3)C4=CC=CC=C4N2,Other,"4-Methyl-5-aza-5H-indeno[2,1-f]azulene"
15141,710185,399412,CC1=C2C=CC=C2C(=CC3=C1NC4=CC=CC=C43)OCCOC(=O)C,Other,"4-Methyl-11-(2-acetoxyethoxy)-5-aza-5H-indeno[2,1-f]azulene"
15142,710196,399419,CC1=C(C=CC(=C1)C2=NC3=C(S2)C=C(C=C3)F)NC(=O)C(CCCCN)N.Cl,Other,"2,6-diamino-N-[4-(6-fluoro-1,3-benzothiazol-2-yl)-2-methylphenyl]hexanamide;hydrochloride"
15143,710203,399421,CC1(C(C(CC(=C)C12CCC(C(C2)Cl)(C)Br)O)Br)C,Other,"(3R,4S,6S)-4,9-dibromo-10-chloro-5,5,9-trimethyl-1-methylidenespiro[5.5]undecan-3-ol"
15144,710204,5471279,CC1CCC2(C1(CCC(=CCOC(=O)C=CC3=CC(=C(C=C3)O)O)C2C)C)C,Other,"[(2Z)-2-[(1R,3aS,4R,7aS)-1,3a,4,7a-tetramethyl-1,2,3,4,6,7-hexahydroinden-5-ylidene]ethyl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate"
15145,710207,399425,CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(CC(=O)C5(C)C)C)C)C(=O)O,Other,"(1R,8R,10R,13R,14R)-1,2,14,17,17-pentamethyl-16-oxo-8-prop-1-en-2-ylpentacyclo[11.7.0.02,10.05,9.014,18]icosane-5-carboxylic acid"
15146,710264,5471280,COC1=CC(=C(C=C1)C(=O)C=CC2=CC(=C(C=C2)O)O)OC,Other,"2',4'-Dimethoxy-3,4-dihydroxychalcone"
15147,710265,5471281,COC1=CC(=C(C=C1)C(=O)C=CC2=CC(=C(C=C2F)O)O)OC,Other,"2',4'-Dimethoxy-2-fluoro-4,5-dihydroxychalcone"
15148,710266,5471282,COC1=CC(=C(C=C1)OC)C(=O)C=CC2=CC(=C(C=C2F)O)O,Other,"(E)-1-(2,5-dimethoxyphenyl)-3-(2-fluoro-4,5-dihydroxyphenyl)prop-2-en-1-one"
