,NSC,CID,SMILES,MECHANISM,DrugBank ID,Drug Name,SID,is_dti
8128,652202,5465542,CC1=C(C(=O)N(N1)C(=O)CC2=CC=CC=C2)C=C3C(=O)C=CC4=CC=CC=C43,Other,,(4Z)-4-[(2-Hydroxy-1-naphthyl)methylene]-5-methyl-2-(2-phenylacetyl)pyrazol-3-one,5465542,False
8129,652214,5465546,CC1=C(C(=O)N(N1)C(=O)C2=CC=C(C=C2)NC(=O)C)C=C3C(=O)C=CC4=CC=CC=C43,Other,,N-[4-[5-Methyl-3-oxo-4-[(Z)-(2-oxonaphthalen-1-ylidene)methyl]-1H-pyrazole-2-carbonyl]phenyl]acetamide,5465546,False
8130,652257,374506,CN1C2=C(C=CC(=C2)OC)C3=C1C4=C(C=C3)C(=O)C=CC4=O,Other,,"9-Methoxy-11-methyl-1H-benzo[a]carbazole-1,4(11H)-dione",374506,False
8131,652260,374509,CC1(CC2C(C3C(C4=C2C5=CC=CC=C5N4)C(=O)N(C3=O)C6=CC=C(C=C6)OC)C(C1)(C)C)C,Other,,"4-(4-Methoxyphenyl)-8,8,10,10-tetramethyl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",374509,False
8132,652274,374523,COCC12CC(CC1=O)C3C2ON4C3(C(=O)C5=CC=CC=C54)C6=CC=CC=C6,Other,,"14-(Methoxymethyl)-3-phenyl-12-oxa-11-azapentacyclo[12.2.1.02,13.03,11.05,10]heptadeca-5,7,9-triene-4,15-dione",374523,False
8133,652285,374534,CC1=CC=C(C=C1)C2=CC(=O)C3=CC4=C(C=C3N2)OCO4,Other,,"6-p-Tolyl-5H-[1,3]dioxolo[4,5-g]quinolin-8-one",374534,False
8134,652294,374544,CC1=CC(=C(C(=C1)C)C2=NOC3C2C(OC3OC)OC)C,Other,,"3-Mesityl-4,6-dimethoxy-3a,4,6,6a-tetrahydrofuro[3,4-d]isoxazole",374544,False
8135,652524,104986,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)N)O,Other,,antineoplastic-652524,-,False
8136,652525,10156768,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)Cl)O,Other,,antineoplastic-652525,-,False
8137,652533,374558,CC1=C2C(=CC=C1)C(=O)C(=CO2)[Se]C3=COC4=C(C=CC=C4C3=O)C,Other,,8-Methyl-3-(8-methyl-4-oxo-chromen-3-yl)selanyl-chromen-4-one,374558,False
8138,652536,6331140,C1=CC=C(C=C1)[PH+](C2=CC=CC=C2)C3=CC=CC=C3.C1=CN=C[N-]1.[Au+],Other,,-,-,False
8139,652537,6331141,CCC1(C(=O)[N-]C(=O)[N-]C1=O)CC.C1=CC=C(C=C1)[PH+](C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)[PH+](C2=CC=CC=C2)C3=CC=CC=C3.[Au+].[Au+],Other,,-,-,False
8140,652538,374564,C1=CC=C(C=C1)CN2C=CN=[C-]2.C1=CC=C(C=C1)CN2C=CN=[C-]2.C1=CC=C(C=C1)CN2C=CN=[C-]2.[Au+].[Au+].[Au+],Other,,-,-,False
8141,652539,6331142,CC1=NN(C(=O)[CH-]1)C2=CC=CC=C2.C1=CC=C(C=C1)[PH+](C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)[PH+](C2=CC=CC=C2)C3=CC=CC=C3.[Au].[Au+],Other,,-,-,False
8142,652547,374573,CCOC(=O)C(OCC1CCC=CC1)SC2=CC=CC=C2,Other,,Ethyl (3-cyclohexen-1-ylmethoxy)(phenylthio)acetate,374573,False
8143,652549,374575,C1CSC2=CC=CC=C2CN(CCSC3=CC=CC=C3CN1CC(=O)O)CC(=O)O,Other,,"2-[16-(Carboxymethyl)-2,13-dithia-5,16-diazatricyclo[16.4.0.07,12]docosa-1(22),7,9,11,18,20-hexaen-5-yl]acetic acid",374575,False
8144,652561,6078917,CC1=CC(=C(C2=C1NC3=C2C=C(C=C3)C(=NN)C)C)[N+](=O)[O-],Other,,"1-(5,8-Dimethyl-6-nitro-9H-carbazol-3-yl)ethanone hydrazone",6078917,False
8145,652562,374589,CCCC1=C(N=C(N1)SCCCCCCCCSC2=NC(=C(N2)CCC)C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.CS(=O)(=O)O,Other,,4-(4-Fluorophenyl)-2-[8-[[4-(4-fluorophenyl)-5-propyl-1H-imidazol-2-yl]sulfanyl]octylsulfanyl]-5-propyl-1H-imidazole;methanesulfonic acid,374589,False
8146,652565,374595,CC1=C(NC2=C(C1=O)C(=C3C(=C2C)C4=C(N3)C=CC(=C4)Cl)C)C.CS(=O)(=O)O,Other,,"9-Chloro-2,3,5,11-tetramethyl-6H-pyrido[3,2-b]carbazol-4-ol methanesulfonate",374595,False
8147,652585,135408995,C1=C(OC(=C1)[N+](=O)[O-])C2=NC3=C(N2)C(=NS(=O)(=O)N3)N,Other,,"6-(5-Nitro-2-furyl)-1,5-dihydroimidazo[4,5-c][1,2,6]thiadiazin-4-amine 2,2-dioxide",135408995,False
8148,652590,374621,C1C(=O)N(S(=O)(=O)N(C1=O)CCC2=CC=CC=C2)CCC3=CC=CC=C3,Other,,"1,1-dioxo-2,6-diphenethyl-1,2,6-thiadiazinane-3,5-dione",374621,False
8149,652591,374622,CC(=O)N(C1=C2C(N(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)N5C(=O)N(C(=O)N5C1)C6=CC=CC=C6)C(=O)C,Other,,"N-Acetyl-N-[16-(benzenesulfonyl)-3,5-dioxo-4-phenyl-2,4,6,16-tetrazatetracyclo[7.7.0.02,6.010,15]hexadeca-8,10,12,14-tetraen-8-yl]acetamide",374622,False
8150,652594,374625,C1=CC=C(C=C1)[P-]C2=CC=CC=C2.C1=CC=C(C=C1)[P-]C2=CC=CC=C2.[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Au].[Au],Other,,Diphenylphosphanide;gold;dinitrate,374625,False
8151,652596,72499,CC(C)(C)C1=CC(=C2C(=O)C3=CC=CC=C3C(=O)C2=O)C=C(C1=O)C(C)(C)C,Other,,-,-,False
8152,652603,374628,CCCCCCCCCCCCC(=O)OC(C1=CN=CO1)C2=NC(=CO2)C(CC(C(C(C)O)O)O)O,Other,,Bengazole A,374628,False
8153,652605,135499346,C1=CC=C(C=C1)C(=NO)C(=NO)NC2=CC=C(C=C2)C3=CC=C(C=C3)NC(=NO)C(=NO)C4=CC=CC=C4,Other,,-,-,False
8154,652680,24202420,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)OC(=O)CN(C)C)OC(=O)CN(C)C.Cl,Other,,"Brefeldin A bis-(N,N-dimethylglycine) ester hydrochlorid...",24202420,False
8155,652683,374647,CC(=O)O.C1=CC=C(C=C1)N(C(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O,Other,,Acetic acid;2-amino-5-[[1-(carboxymethylamino)-3-[hydroxy(phenyl)carbamoyl]sulfanyl-1-oxopropan-2-yl]amino]-5-oxopentanoic acid,374647,False
8156,652728,374652,CC1=C(C(=N)C2=C(C1=O)N3CCC(C3=N2)O)NC(=O)C,Other,,"N-(3-Hydroxy-5-imino-7-methyl-8-oxo-2,3-dihydro-1H-pyrrolo[1,2-a]benzimidazol-6-yl)acetamide",374652,False
8157,652730,374654,CC(=O)NC1=C(C(=O)C2=C(C1=O)N=C3N2CCC3)OC,Other,,"N-(7-Methoxy-5,8-dioxo-2,3-dihydro-1H-pyrrolo[1,2-a]benzimidazol-6-yl)acetamide",374654,False
8158,652731,374655,C1CC2=NC3=C(N2C1)C(=O)C4=C(C3=O)N=C5N4CCC5,Other,,"4,9,13,18-Tetrazapentacyclo[10.6.0.03,10.04,8.014,18]octadeca-1(12),3(10),8,13-tetraene-2,11-dione",374655,False
8159,652733,5459223,CC(=CCOC1=CC=C(C=C1)C2=COC3=CC4=C(C=CC(O4)(C)C)C(=C3C2=O)O)C,Other,,Deoxyisoauriculatin,5459223,False
8160,652762,374662,C1=CC2=NC(=CN=C2C=C1N)NC3=CC(=C(C=C3)Cl)Cl,Other,,"N~2~-(3,4-Dichlorophenyl)-2,6-quinoxalinediamine",374662,False
8161,652765,374665,COC1=CC=C(C=C1)CNC2=CN=C3C=CC(=CC3=N2)N,Other,,"N2-(4 methoxybenzyl)quinoxaline-2,7-diamine",374665,False
8162,652768,374668,C1=CC=C(C=C1)CS(=O)C2=NC3=CC=CC=C3N=C2C4=CC=CS4,Other,,2-(Benzylsulfinyl)-3-(2-thienyl)quinoxaline,374668,False
8163,652807,374673,C1C2C(N(N=C2C3=CC=CC=C3S1)C(=O)N)C4=CC=CC=C4,Other,,"(3R,3As)-3-phenyl-3a,4-dihydrothiochromeno[4,3-c]pyrazole-2(3H)-carboxamide",374673,False
8164,652809,5467466,C1CC2C(N(N=C2C3=CC=CC=C3C1)C(=S)N)C4=CC=CC=C4,Other,,"(5R,6S)-5-Phenyl-3,4-diazatricyclo[8.4.0.02,6]tetradeca-1(14),2,10,12-tetraene-4-carbothioamide",5467466,False
8165,652810,374676,C1C2C(N(N=C2C3=CC=CC=C3O1)C(=O)N)C4=CC=CC=C4,Other,,"(3R,3As)-3-phenyl-3a,4-dihydrochromeno[4,3-c]pyrazole-2(3H)-carboxamide",374676,False
8166,652812,374678,CN1C(C2CCC3=CC=CC=C3C2=N1)C4=CC=CC=C4,Other,,"(3As)-2-methyl-3-phenyl-3,3a,4,5-tetrahydro-2H-benzo[g]indazole",374678,False
8167,652814,374680,CN1C(C2CCC3=CC=CC=C3C2=N1)C4=CC(=CC=C4)O,Other,,"3-[(3As)-2-methyl-3,3a,4,5-tetrahydro-2H-benzo[g]indazol-3-yl]phenol",374680,False
8168,652816,5467468,C1CC2=CC=CC=C2C3=NN(C(C31)C4=CC=CS4)C(=S)N,Other,,"(3R,3As)-3-thiophen-2-yl-3,3a,4,5-tetrahydrobenzo[g]indazole-2-carbothioamide",5467468,False
8169,652818,5467470,C1CC2=CC=CC=C2C3=NN(C(C31)C4=CC=CC=C4)C(=S)NC5=CC=CC=C5,Other,,"(3R,3As)-N,3-diphenyl-3,3a,4,5-tetrahydrobenzo[g]indazole-2-carbothioamide",5467470,False
8170,652821,11970010,CN1CC2C(N(N=C2C(=CC3=CC=CC=C3)C1)C(=S)N)C4=CC=CC=C4.Cl,Other,,"(3S,3As,7E)-7-benzylidene-5-methyl-3-phenyl-3,3a,4,6-tetrahydropyrazolo[4,3-c]pyridine-2-carbothioamide;hydrochloride",11970010,False
8171,652884,374699,CC1=CC=C(C2=C(C3=CC=CC=C3N=C12)NCCC[N+](C)(C)[O-])[N+](=O)[O-].Cl,Other,,-,-,False
8172,652886,374702,CN(C)CCCNC1=C2C(=CC=C(C2=NC3=CC=CC=C31)OC)[N+](=O)[O-].Cl,Other,,-,-,False
8173,652888,374705,CC1=C2C(=CC=C1)C(=C3C(=CC=C(C3=N2)C)[N+](=O)[O-])NCCCN(C)C.Cl,Other,,-,-,False
8174,652890,5467476,C1CC(=CC2=CC(=C(C=C2)O)O)C(=O)C(=CC3=CC(=C(C=C3)O)O)C1,Other,,RDS-1158,5467476,False
8175,652891,5467477,C1=CC(=CC=C1C=CC(=O)C2=CC=C(C=C2)O)O,Other,,CKY3J88Z94,5467477,False
8176,652892,5281222,C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,Other,,Butein,5281222,False
8177,652893,1550234,COC1=C(C=CC(=C1)C=C2CCCC(=CC3=CC(=C(C=C3)O)OC)C2=O)O,Other,,Cyclovalone,1550234,False
8178,652894,374709,C1C2CC3(C2C=C(C1C3)P(=O)(O)O)C(=O)O,Other,,"Tricyclo[3.3.1.0(sup 2,7)]non-3-3n3-1-carboxylic acid, 3...",374709,False
8179,652913,374721,C1=CC=C2C(=C1)C(=NS2)C(=O)NNC(=O)C3=CC=C(C=C3)Cl,Other,,"N'-(4-Chlorobenzoyl)-1,2-benzothiazole-3-carbohydrazide",374721,False
8180,652915,374723,C1=CC=C(C=C1)C2=NN=C(O2)C3=NSC4=CC=CC=C43,Other,,"2-(1,2-Benzothiazol-3-yl)-5-phenyl-1,3,4-oxadiazole",374723,False
8181,652919,3004428,CCNC(=S)NNC(=O)C1=NSC2=CC=CC=C21,Other,,"1-(1,2-Benzothiazole-3-carbonylamino)-3-ethyl-thiourea",3004428,False
8182,652920,3004429,C1=CC=C(C=C1)NC(=S)NNC(=O)C2=NSC3=CC=CC=C32,Other,,"1-(1,2-Benzothiazole-3-carbonylamino)-3-phenyl-thiourea",3004429,False
8183,652924,374732,COC1=CC=C(C=C1)NC2=NN=C(S2)C3=NSC4=CC=CC=C43,Other,,"5-(1,2-Benzisothiazol-3-yl)-N-(4-methoxyphenyl)-1,3,4-thiadiazol-2-amine",374732,False
8184,652925,374733,CCN1C=NN=C1C2=NSC3=CC=CC=C32,Other,,"3-(4-Ethyl-4H-1,2,4-triazol-3-yl)-1,2-benzisothiazole",374733,False
8185,652930,5465556,C1=CC=C(C=C1)C(=NNC2=NSC3=CC=CC=C32)CCC(=O)O,Other,,-,-,False
8186,652935,374743,COC1=CC=C(C=C1)C2=NN=C3N2SC4=CC=CC=C43,Other,,"3-(4-Methoxyphenyl)[1,2,4]triazolo[4,3-b][1,2]benzisothiazole",374743,False
8187,653000,374756,C(CO)NCN(CNCCO)C1=NC(=NC(=N1)N(CNCCO)CNCCO)N(CNCCO)CNCCO,Other,,Hexahydroxyethylaminomethyl melamine,374756,False
8188,653001,374757,C(COCN(CO)C1=NC(=NC(=N1)N(CO)COCCC#N)N(CO)COCCC#N)C#N,Other,,Tricyanoethoxymethyl trimethylol melamine,374757,False
8189,653003,374759,CC1(CCC2=CC3=C(C(=C2O1)OC)OC(=O)C=C3CCC4=CC=CC=C4)C,Other,,"2h,6h-Benzo[1,2-b:5,4-b']dipyran-2-one, 7,8-dihydro-10-m...",374759,False
8190,653006,135409001,CC1=CC(=O)NC(=N1)NN2C(C(=O)C2Cl)C3=CC=CC=C3O,Other,,2-Chloro-1-((4-hydroxy-6-methyl-2-pyrimidinyl)amino)-4-(2-hydroxyphenyl)-3-azetidinone,135409001,False
8191,653008,135409003,CC1=CC(=O)NC(=N1)NN2C(C(=O)C2Cl)C3=CC(=CC=C3)O,Other,,2-Chloro-1-((4-hydroxy-6-methyl-2-pyrimidinyl)amino)-4-(3-hydroxyphenyl)-3-azetidinone,135409003,False
8192,653009,135409004,CC1=CC(=O)NC(=N1)NN2C(C(=O)C2Cl)C3=CC=C(C=C3)[N+](=O)[O-],Other,,2-{[2-Chloro-4-(4-nitrophenyl)-3-oxoazetidin-1-yl]amino}-6-methylpyrimidin-4(1H)-one,135409004,False
8193,653010,135409005,CC1=CC(=O)NC(=N1)NN2C(C(=O)C2Cl)C3=CC(=CC=C3)[N+](=O)[O-],Other,,2-{[2-Chloro-4-(3-nitrophenyl)-3-oxoazetidin-1-yl]amino}-6-methylpyrimidin-4(1H)-one,135409005,False
8194,653011,135409006,CC1=CC(=O)NC(=N1)NN2C(C(=O)C2Cl)C3=CC=C(C=C3)Cl,Other,,"3-Azetidinone, 2-chloro-1-[(6-hydroxy-4-methyl- 2-pyrimi...",135409006,False
8195,653013,135409008,CC1=CC(=O)NC(=N1)NN2C(C(=O)C2Cl)C3=CC(=C(C=C3)OC)OC,Other,,"2-Chloro-4-(3,4-dimethoxyphenyl)-1-((4-hydroxy-6-methyl-2-pyrimidinyl)amino)-3-azetidinone",135409008,False
8196,653015,135409010,CC1=CC(=O)NC(=N1)NN2C(C(=O)C2Cl)C3=CC(=C(C(=C3)OC)OC)OC,Other,,"2-Chloro-1-((4-hydroxy-6-methyl-2-pyrimidinyl)amino)-4-(3,4,5-trimethoxyphenyl)-3-azetidinone",135409010,False
8197,653024,374779,C1=CC=C2C(=C1)C(=CN2)C3C(=O)C(N3C4=CC=CC=C4[N+](=O)[O-])Cl,Other,,2-Chloro-4-(1H-indol-3-yl)-1-(2-nitrophenyl)azetidin-3-one,374779,False
8198,653028,374783,C1=CC=C2C(=C1)C(=CN2)C3C(=O)C(N3C4=C(C=C(C=C4)Cl)Cl)Cl,Other,,"2-Chloro-1-(2,4-dichlorophenyl)-4-(1H-indol-3-yl)-3-azetidinone",374783,False
8199,653029,374784,C1=CC=C(C(=C1)C2C(C(=O)N2NC(=O)C3=CC=CC=C3O)Cl)O,Other,,N-[3-Chloro-2-(2-hydroxy-phenyl)-4-oxo-azetidin-1-yl]-2-hydroxy-benzamide,374784,False
8200,653037,374792,COC1=C(C=CC(=C1)C2C(C(=O)N2NC(=O)C3=CC=CC=C3O)Cl)O,Other,,N-[3-Chloro-2-(4-hydroxy-3-methoxy-phenyl)-4-oxo-azetidin-1-yl]-2-hydroxy-benzamide,374792,False
8201,653039,374794,COC1=CC(=CC(=C1OC)OC)C2C(C(=O)N2NC(=O)C3=CC=CC=C3O)Cl,Other,,"N-[3-Chloro-2-oxo-4-(3,4,5-trimethoxy-phenyl)-azetidin-1-yl]-2-hydroxy-benzamide",374794,False
8202,653049,6712035,CC(C)N=[N+](NOC)[O-],Other,,IPA/NO : methyl ether,-,False
8203,653146,374809,CCCC1=C(NC(=C1C(=O)OCC)C2=CC=C(S2)C3=C(C(=C(N3)C(=O)OCC)CCC)C(=O)OCC)C(=O)OCC,Other,,"Diethyl 5-[5-[3,5-bis(ethoxycarbonyl)-4-propyl-1H-pyrrol-2-yl]thiophen-2-yl]-3-propyl-1H-pyrrole-2,4-dicarboxylate",374809,False
8204,653147,374810,CCCC1=C(NC(=C1)C2=CC=C(S2)C3=CC(=C(N3)C=O)CCC)C=O,Other,,5-[5-(5-Formyl-4-propyl-1H-pyrrol-2-yl)-2-thienyl]-3-propyl-1H-pyrrole-2-carbaldehyde,374810,False
8205,653148,374811,CCCC1=CNC(=C1)C2=CC=C(S2)C3=CC(=C(N3)C=O)CCC,Other,,3-Propyl-5-(5-(4-propyl-1H-pyrrol-2-yl)-2-thienyl)-1H-pyrrole-2-carbaldehyde,374811,False
8206,653153,374816,C1COC(O1)C2=CC=CC=C2OCCOC3=CC(=C(C=C3OCCOC4=CC=CC=C4C5OCCO5)OCCOC6=CC=CC=C6C7OCCO7)OCCOC8=CC=CC=C8C9OCCO9,Other,,"2-(2-(2-(2,4,5-Tris(2-(2-(1,3-dioxolan-2-yl)phenoxy)ethoxy)phenoxy)ethoxy)phenyl)-1,3-dioxolane",374816,False
8207,653154,374817,CC(=O)OC1CC2C(OC(=O)CC(C2(C3C1(C4=CCC(C4(CC3)C)C5=COC=C5)C)C)OC(=O)C)(C)C,Other,,Kihadalactone A,374817,False
8208,653244,6712036,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=C(C=C6)C(F)(F)F)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,Other,,"[(1S,4S,7R,9S,10S,12R)-4,12-Diacetyloxy-1,9-dihydroxy-15-[2-hydroxy-3-phenyl-3-[[4-(trifluoromethyl)benzoyl]amino]propanoyl]oxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptade",6712036,False
8209,653245,135409014,C1=CC=C(C=C1)N2C3=C(C(=S)NC(=S)N3)N=N2,Other,,"3-Phenyltriazolo[4,5-d]pyrimidine-5,7-dithiol",135409014,False
8210,653255,374832,CN1C2=CC=CC=C2SC3=C1C(=C(C=C3)CC4=CC(=C(C(=C4)OC)OC)OC)C#N,Other,,"1-Cyano-2-(3',4',5'-trimethoxybenzyl)-10-N-methylphenoth...",374832,False
8211,653260,5467485,C1CC(CCC1CC2CCC(CC2)NC(=O)C(=CC3=CC(=C(C=C3)O)O)C#N)NC(=O)C(=CC4=CC(=C(C=C4)O)O)C#N,Other,,HSCI1_000155,5467485,False
8212,653263,374836,C1=CC=C(C=C1)[P+](CC2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6.[Br-],Other,,Triphenyl{[1-(phenylsulfonyl)-1h-indol-3-yl]methyl}phosphonium bromide,374836,False
8213,653267,374841,C1=CC=C(C=C1)CNCC2=C(C3=CC=CC=C3N2C(=O)C4=CC=CC=C4)C(=O)C5=CC=CC=C5,Other,,"{2-[(Benzylamino)methyl]-1H-indole-1,3-diyl}bis(phenylmethanone)",374841,False
8214,653268,374842,CCOC(=O)CN(CC1=CC=CC=C1)CC2=C(C3=CC=CC=C3N2C(=O)C4=CC=CC=C4)C(=O)C5=CC=CC=C5,Other,,"Ethyl 2-[benzyl-[(1,3-dibenzoylindol-2-yl)methyl]amino]acetate",374842,False
8215,653270,374844,COC1=CC(=CC(=C1)C(=O)CC2=C(C3=CC=CC=C3N2C(=O)C4=CC=CC=C4)C(=O)C5=CC=CC=C5)OC,Other,,"2-(1,3-Dibenzoyl-1H-indol-2-yl)-1-(3,5-dimethoxyphenyl)ethanone",374844,False
8216,653276,374850,COC(=O)N1C2=CC=CC=C2C=C1C[P+](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5.[Br-],Other,,{[1-(Methoxycarbonyl)-1H-indol-2-yl]methyl}(triphenyl)phosphonium bromide,374850,False
8217,653318,374858,C1C2CC3CC1CC(C2)(C3)NC4=NC5=C(C6=CC=CC=C6OC5=O)NC4=O,Other,,"3-(1-Adamantylamino)-2-hydroxy-5H-chromeno[3,4-b]pyrazin-5-one",374858,False
8218,653384,374872,COC1=CC(=CC(=C1OC)OC)C2C3COC(C3CO2)C4=CC5=C(C=C4)OCO5,Other,,Epiaschantin,374872,False
8219,653410,374874,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,Other,,.beta-Penta-O-galloyl-D-glucose,374874,False
8220,653417,374881,C1=NC2=C(C(=N1)Cl)N=CN2CCCCCCCCCCCCN3C=NC4=C3N=CN=C4Cl,Other,,6-Chloro-9-(12-(6-chloro-9H-purin-9-yl)dodecyl)-9H-purine,374881,False
8221,653420,374884,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC5=NC(=NC(=N5)C6=C7C=CC=CC7=C8N6CCS8)F,Other,,-,-,False
8222,653422,374886,C1=CC2=CN(C(=C2C=C1)C#N)C3=CC=C(C=C3)F,Other,,2-(4-Fluorophenyl)-2H-isoindole-1-carbonitrile,374886,False
8223,653438,374898,CCN(CC)CCCNC1=NC=C(C2=C1C3=C(N2C)C4=C(C=C3)C(=CC=C4)O)C,Other,,"11H-Benzo[g]pyrido[4,3-b]indol-4-ol, 7-[[3-diethylamino)...",374898,False
8224,653499,152320,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])NN2C(=O)C=CC2=O,Other,,N-DAM,152320,False
8225,653509,374924,COP1(=O)OC2=CC=CC=C2C(=O)C(O1)(C(F)(F)F)C(F)(F)F,Other,,"2-Methoxy-4,4-bis(trifluoromethyl)-1,3,2-benzodioxaphosphepin-5(4H)-one 2-oxide",374924,False
8226,653512,9555913,CC1CCC2=C(C1)SC3=NC=NC(=C23)NN=CC4=CC=C(C=C4)Cl,Other,,"4-Chlorobenzaldehyde (7-methyl-5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidin-4-yl)hydrazone",9555913,False
8227,653543,374930,C1=CC=C(C=C1)N2C(=O)C3=CN=C4C(=C3N2)C=C(S4)C(=O)O,Other,,"2H-Pyrazolo[3,4-d]thieno[2,3-b]pyridine-7-carboxylic aci...",374930,False
8228,653546,374932,COC1=CC2=CC3=C4C(=CC(=C(C4=C2C=C1OC)OC)OC)CCN3C(=O)OCCBr,Other,,"2-Bromoethyl 1,2,9,10-tetramethoxy-4,5-dihydro-6H-dibenzo[de,g]quinoline-6-carboxylate",374932,False
8229,653547,374933,CC(C)(C)C(=O)OCC1C(COC1=O)C(=O)N2CC3=CC4=CC=CC=C4N=C3C2,Other,,"[4-(1,3-Dihydropyrrolo[3,4-b]quinoline-2-carbonyl)-2-oxooxolan-3-yl]methyl 2,2-dimethylpropanoate",374933,False
8230,653551,16683246,CC[Sn](CC)(OC(=O)C(C1=CC=CC=C1)OC(=O)C)OC(=O)C(C2=CC=CC=C2)OC(=O)C,Other,,"4,4-Diethyl-2,6,9-trioxo-1,7-diphenyl-3,5,8-trioxa-4-stannadec-1-yl acetate",16683246,False
8231,653556,16683248,CCCC[Ge](CCCC)(CCCC)OC(=O)CCl,Other,,Tributylgermyl 2-chloroacetate,16683248,False
8232,653557,16683249,CCCC[Ge](CCCC)(CCCC)OC(=O)CC(=O)C1=CC=CC=C1,Other,,Tributylgermyl 3-oxo-3-phenyl-propanoate,16683249,False
8233,653558,16683583,CC[Ge](CC)(CC)OC(=O)CCC(=O)O[Ge](CC)(CC)CC,Other,,NCIMech_000758,16683583,False
8234,653563,374954,CC(C)OP(=O)(C1=NN(C(=NN1C2=CC=C(C=C2)[N+](=O)[O-])P(=O)(OC(C)C)OC(C)C)C3=CC=C(C=C3)[N+](=O)[O-])OC(C)C,Other,,"1,4-Bis(4-nitrophenyl)-3,6-di(izo-propoxyphosphoryl)-1,4...",374954,False
8235,653614,374956,COC1=CC(=CC(=C1OC)OC)C(=C(C#N)C#N)CC(OC)OC,Other,,"[3,3-Dimethoxy-1-(3,4,5-trimethoxyphenyl)propylidene]propanedinitrile",374956,False
8236,653621,6712040,CC(C)C(C(=O)N(C)C(CC1=CC=CC=C1)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N(C)C(CC(=O)N)C(=O)N(C)C(C)C(=O)OC)NC(=O)OC(C)(C)C,Other,,-,-,False
8237,653624,6712043,CC(C)C(C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N1CCCC1C(=O)N(C)C(CC2=CC=CC=C2)C(=O)OCC3=CC=CC=C3)NC(=O)OC(C)(C)C,Other,,Benzyl (2S)-2-[methyl-[(2S)-1-[(2S)-3-methyl-2-[methyl-[3-methyl-2-[methyl-[(2S)-3-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]butanoyl]amino]butanoyl]amino]butanoyl]pyrrolidine-2-carbonyl]amino]-,6712043,False
8238,653625,6712044,CC(C)C(C(=O)N(C)C(CC1=CC=CC=C1)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)OCC3=CC=CC=C3)NC(=O)OC(C)(C)C,Other,,-,-,False
8239,653626,54604791,CC(C)C(C(=O)N(C)C(CC1=CC=CC=C1)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)OCC3=CC=CC=C3)NC(=O)OC(C)(C)C,Other,,Benzyl (2S)-1-[(2S)-3-methyl-2-[methyl-[(2S)-3-methyl-2-[methyl-[2-[methyl-[(2R)-3-methyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]butanoyl]amino]-3-phenylpropanoyl]amino]butanoyl]amino]butanoyl]pyrro,54604791,False
